timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883543.657859,226,866,150
1743883543.6582766,223,866,149
1743883543.6586728,225,858,149
1743883543.6590998,224,860,151
1743883543.6595209,225,860,151
1743883543.659941,226,864,152
1743883543.6603355,225,862,151
1743883543.660721,224,864,149
1743883543.6611006,228,868,151
1743883543.6614683,225,868,150
1743883543.6618378,226,869,150
1743883543.662237,227,874,151
1743883543.6624398,226,865,151
1743883543.662632,225,862,149
1743883543.6628249,226,869,151
1743883543.6630242,228,888,152
1743883543.6632032,228,880,155
1743883543.663383,228,883,151
1743883543.6635625,227,883,154
1743883543.663744,229,888,155
1743883543.6639273,228,888,154
1743883543.6640992,229,894,153
1743883543.6642692,230,893,155
1743883543.6644373,228,895,154
1743883543.6646068,228,897,154
1743883543.6647792,230,898,155
1743883543.6649625,227,898,154
1743883543.665145,227,901,153
1743883543.6653233,231,902,156
1743883543.665503,228,896,153
1743883543.6656814,228,901,154
1743883543.66586,229,900,154
1743883543.666043,230,901,153
1743883543.6662228,226,899,154
1743883543.6664019,229,899,155
1743883543.6665812,229,898,153
1743883543.6667607,227,898,154
1743883543.6669476,229,892,155
1743883543.6671288,229,891,154
1743883543.66731,227,890,154
1743883543.6674898,228,890,153
1743883543.6676712,227,871,152
1743883543.667852,226,872,150
1743883543.6680424,227,874,151
1743883543.6682234,227,875,152
1743883543.6684024,227,873,151
1743883543.6685815,226,867,149
1743883543.668761,227,875,151
1743883543.6689475,224,881,152
1743883543.6691315,227,883,155
1743883543.669323,227,882,152
1743883543.6695154,226,885,153
1743883543.7046587,227,885,153
1743883543.7439513,225,881,153
1743883543.7828627,229,883,154
1743883543.8221216,228,878,154
1743883543.861096,226,884,152
1743883543.9001715,229,882,153
1743883543.9393249,228,877,153
1743883543.9778776,226,868,152
1743883544.0170984,228,871,152
1743883544.0564659,227,864,151
1743883544.0954025,226,859,150
1743883544.1343231,226,864,151
1743883544.1737826,225,849,150
