timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883181.0432434,107,58,35
1743883181.0434973,109,62,35
1743883181.0437353,110,63,36
1743883181.04398,110,60,36
1743883181.0442152,106,58,34
1743883181.0444357,108,58,36
1743883181.0446537,114,61,38
1743883181.0448694,112,60,36
1743883181.0450833,110,59,36
1743883181.0452828,107,58,37
1743883181.0454886,465,327,69
1743883181.0457008,612,604,479
1743883181.0459177,746,700,675
1743883181.0461252,815,801,888
1743883181.0463226,837,832,912
1743883181.046523,906,825,944
1743883181.0467205,914,838,945
1743883181.0469232,920,840,958
1743883181.0471196,924,856,957
1743883181.0473058,932,867,959
1743883181.0474904,926,862,964
1743883181.047676,922,858,966
1743883181.0478616,912,869,967
1743883181.0480504,912,839,964
1743883181.0482273,916,859,961
1743883181.0484018,925,850,958
1743883181.048576,916,859,963
1743883181.0487504,912,858,964
1743883181.04893,925,852,966
1743883181.0491047,928,862,969
1743883181.049273,931,859,970
1743883181.0494385,925,864,970
1743883181.0496018,933,870,972
1743883181.0497677,935,862,973
1743883181.0499384,930,876,974
1743883181.0501049,928,864,973
1743883181.050269,930,864,972
1743883181.050491,939,867,974
1743883181.0506566,940,865,976
1743883181.0508215,943,875,974
1743883181.0510302,948,876,972
1743883181.0511978,943,867,973
1743883181.0513623,949,869,975
1743883181.0515275,947,872,974
1743883181.051692,946,864,973
1743883181.0518568,943,877,974
1743883181.0520482,946,874,975
1743883181.052224,944,881,973
1743883181.0524535,945,884,971
1743883181.052685,945,884,972
1743883181.0529346,948,885,973
1743883181.0531561,952,885,973
1743883181.0611703,953,884,972
1743883181.1002038,955,883,973
1743883181.139984,956,878,973
1743883181.1786857,957,880,971
1743883181.217834,958,884,972
1743883181.2567115,958,884,971
1743883181.2958467,957,889,969
1743883181.3349955,954,874,965
1743883181.374016,948,871,969
1743883181.4130177,953,869,971
1743883181.4522426,952,865,969
1743883181.4914193,951,875,971
1743883181.5305407,951,874,970
1743883181.5695496,950,876,971
