timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883350.4293883,855,92,72
1743883350.4296288,858,91,71
1743883350.429864,818,88,70
1743883350.4301105,814,89,70
1743883350.4303317,819,90,71
1743883350.430549,821,90,71
1743883350.4307642,834,91,70
1743883350.4309826,833,88,71
1743883350.4311829,832,90,69
1743883350.4313855,833,91,71
1743883350.4315856,826,90,69
1743883350.4317858,840,90,70
1743883350.4319916,850,91,70
1743883350.432191,843,91,71
1743883350.432378,829,90,71
1743883350.432564,822,89,70
1743883350.4327521,825,89,69
1743883350.4329445,837,89,70
1743883350.4331264,843,91,71
1743883350.4333014,838,91,71
1743883350.4334774,831,90,70
1743883350.4336524,850,90,72
1743883350.4338276,866,91,72
1743883350.4340048,850,91,71
1743883350.434172,822,90,69
1743883350.4343367,826,89,70
1743883350.4345016,841,90,72
1743883350.434665,856,91,70
1743883350.4348304,861,90,70
1743883350.4350004,810,89,69
1743883350.4351664,828,89,70
1743883350.4353323,835,91,72
1743883350.4354873,837,90,70
1743883350.4356484,846,90,71
1743883350.435804,844,89,71
1743883350.436122,837,90,70
1743883350.4363022,841,90,71
1743883350.4364622,839,91,71
1743883350.4366214,844,90,72
1743883350.4367805,838,90,71
1743883350.4369526,832,91,72
1743883350.4371126,842,89,71
1743883350.4372723,847,89,72
1743883350.4374323,846,89,70
1743883350.437593,832,90,72
1743883350.4377534,803,90,70
1743883350.4379191,815,89,71
1743883350.438079,836,90,70
1743883350.4382412,837,90,70
1743883350.4384031,827,91,71
1743883350.4385629,824,90,70
1743883350.4387214,838,90,70
1743883350.4388816,837,91,70
1743883350.4390476,836,91,70
1743883350.43921,826,89,70
1743883350.468737,828,90,70
1743883350.506062,812,88,69
1743883350.5431654,806,89,70
1743883350.5799892,818,90,70
1743883350.616871,827,90,70
1743883350.6540494,813,88,69
1743883350.691001,803,88,71
1743883350.7282844,810,90,71
1743883350.7652633,821,90,70
1743883350.8026226,827,89,71
1743883350.8395646,830,90,70
1743883350.8765652,823,90,70
1743883350.913506,825,90,71
1743883350.9506354,827,90,70
