timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883552.9055464,208,686,132
1743883552.9058058,210,704,134
1743883552.9060829,200,591,122
1743883552.906332,205,638,129
1743883552.906582,202,605,125
1743883552.9068294,203,642,127
1743883552.9070737,206,663,132
1743883552.9073002,206,704,133
1743883552.907529,208,699,134
1743883552.9077594,208,698,134
1743883552.9079852,207,683,133
1743883552.9081979,204,663,130
1743883552.9084115,208,707,133
1743883552.9086258,204,665,129
1743883552.9088283,207,697,133
1743883552.9090333,207,685,133
1743883552.9092324,203,679,130
1743883552.9094315,209,697,135
1743883552.9096293,203,631,127
1743883552.909827,199,616,125
1743883552.9100192,207,671,132
1743883552.9102056,210,715,137
1743883552.9103942,203,645,128
1743883552.9105809,208,671,132
1743883552.910766,209,672,133
1743883552.9109616,207,702,135
1743883552.911137,209,688,135
1743883552.9113128,210,699,137
1743883552.9114883,208,695,135
1743883552.911664,206,663,131
1743883552.9118376,210,717,137
1743883552.912019,207,711,136
1743883552.9121873,210,703,136
1743883552.9123547,209,707,136
1743883552.91252,210,729,137
1743883552.9126863,212,736,138
1743883552.9128509,209,722,136
1743883552.9130297,209,741,138
1743883552.9132047,211,745,138
1743883552.9133806,209,721,136
1743883552.9135568,210,713,135
1743883552.9137344,211,723,138
1743883552.913914,208,701,135
1743883552.9140892,208,701,135
1743883552.9142663,211,722,136
1743883552.9144428,211,759,140
1743883552.914618,212,738,139
1743883552.9147944,213,753,139
1743883552.914977,212,767,141
1743883552.9151535,215,772,140
1743883552.9153311,213,755,140
1743883552.9251256,211,760,140
1743883552.9642847,212,734,138
1743883553.0036108,216,793,145
1743883553.0423508,213,797,143
1743883553.0813696,219,814,146
1743883553.120982,217,812,146
1743883553.1597354,217,811,145
1743883553.198832,218,825,147
1743883553.2376776,216,833,146
1743883553.2767673,216,827,146
1743883553.3154674,217,832,147
1743883553.3550534,218,837,148
1743883553.3939078,218,837,147
1743883553.4334292,219,832,147
