timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883185.622729,106,60,35
1743883185.623177,106,61,34
1743883185.6233802,110,60,35
1743883185.6235685,108,62,34
1743883185.6237566,108,60,35
1743883185.623953,105,59,36
1743883185.62414,108,61,35
1743883185.6243799,109,59,34
1743883185.6245787,107,60,35
1743883185.6248264,104,58,34
1743883185.6251652,105,60,34
1743883185.6255078,453,336,68
1743883185.625864,630,657,377
1743883185.6261497,753,705,746
1743883185.626438,780,764,864
1743883185.6266382,846,817,923
1743883185.6268256,887,848,932
1743883185.6270344,893,854,928
1743883185.6272213,911,862,948
1743883185.6274076,912,865,950
1743883185.6275947,904,885,958
1743883185.6277802,918,889,963
1743883185.6279817,927,898,966
1743883185.62817,935,885,966
1743883185.6283624,930,878,961
1743883185.6285489,930,866,958
1743883185.6287525,933,880,957
1743883185.6289508,927,873,963
1743883185.6291401,929,864,960
1743883185.629331,923,871,960
1743883185.6295195,925,875,962
1743883185.629708,929,866,961
1743883185.6299047,927,880,964
1743883185.6300964,927,882,965
1743883185.630285,931,883,963
1743883185.6304784,935,888,963
1743883185.630684,936,886,961
1743883185.6308882,939,885,965
1743883185.6310992,939,880,967
1743883185.6313055,939,876,963
1743883185.6315086,941,872,965
1743883185.6317134,940,872,962
1743883185.6319292,943,879,960
1743883185.6321285,942,881,955
1743883185.6323292,946,884,950
1743883185.6325479,933,890,956
1743883185.6327662,939,881,956
1743883185.632989,941,870,951
1743883185.633213,941,883,956
1743883185.6334295,938,877,955
1743883185.63365,939,879,957
1743883185.633894,941,875,959
1743883185.6578178,941,882,960
1743883185.696722,946,881,963
1743883185.7362487,933,876,962
1743883185.7754807,936,878,963
1743883185.8138583,941,876,964
1743883185.8534248,937,877,966
1743883185.8920703,939,873,965
1743883185.9312391,933,877,964
1743883185.9706454,935,877,963
1743883186.0094264,935,877,962
1743883186.0486116,938,880,962
1743883186.0876656,939,876,962
1743883186.1269457,937,873,961
