timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883531.3383155,227,891,155
1743883531.3387225,231,877,154
1743883531.3390841,231,886,155
1743883531.3394258,226,883,152
1743883531.3397517,231,886,155
1743883531.340061,228,886,153
1743883531.3403635,229,894,155
1743883531.3406665,230,892,154
1743883531.3409507,230,892,153
1743883531.3412375,228,891,154
1743883531.341509,229,892,153
1743883531.3417647,228,889,154
1743883531.3420208,225,885,152
1743883531.342275,227,868,152
1743883531.3425252,225,870,152
1743883531.3427622,223,874,150
1743883531.3429968,226,867,150
1743883531.3432329,225,875,150
1743883531.3434625,225,872,152
1743883531.3436897,226,869,151
1743883531.3439093,226,878,153
1743883531.3441272,225,865,150
1743883531.3443413,226,876,152
1743883531.3445604,225,877,152
1743883531.3447697,227,887,153
1743883531.3450658,227,894,154
1743883531.3452723,227,893,155
1743883531.3454754,228,890,153
1743883531.3456748,230,890,155
1743883531.3458834,227,882,153
1743883531.3460867,230,890,155
1743883531.3462784,230,888,153
1743883531.3464663,226,877,153
1743883531.3466575,229,879,153
1743883531.3468473,228,873,153
1743883531.3470316,225,860,152
1743883531.3472087,226,858,152
1743883531.347391,228,875,154
1743883531.347569,226,873,151
1743883531.3477468,229,877,153
1743883531.3479195,228,879,152
1743883531.3480911,227,867,153
1743883531.3482583,228,857,151
1743883531.3484285,227,862,152
1743883531.3485942,226,865,151
1743883531.3487659,227,858,150
1743883531.3489382,225,858,150
1743883531.349109,225,855,150
1743883531.3492763,226,863,152
1743883531.3494473,227,871,151
1743883531.3496165,227,862,150
1743883531.3592267,227,847,149
1743883531.3984387,228,859,151
1743883531.4378405,228,859,151
1743883531.47678,226,835,148
1743883531.5158167,226,845,150
1743883531.5550647,227,846,149
1743883531.59375,224,828,148
1743883531.632653,224,834,148
1743883531.6719346,226,848,151
1743883531.7116854,225,835,148
1743883531.7501695,221,826,146
1743883531.7893896,223,795,145
1743883531.828412,220,778,143
1743883531.8672082,219,786,144
