timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883222.375813,104,64,37
1743883222.3763456,102,63,37
1743883222.3768144,101,62,37
1743883222.3772786,106,66,37
1743883222.37768,104,64,36
1743883222.3780632,103,63,36
1743883222.3784075,99,61,37
1743883222.3787615,102,63,37
1743883222.3790996,104,62,36
1743883222.3794124,101,63,36
1743883222.3797195,99,61,37
1743883222.3800316,424,80,42
1743883222.380314,297,68,35
1743883222.380614,471,343,266
1743883222.3809206,596,624,714
1743883222.3812032,805,766,880
1743883222.381474,846,820,937
1743883222.3817446,901,791,956
1743883222.3820248,912,818,964
1743883222.3822744,906,840,968
1743883222.3825216,926,846,971
1743883222.3827724,921,847,972
1743883222.38303,922,850,974
1743883222.3832574,935,872,973
1743883222.3834882,939,881,974
1743883222.38372,945,885,975
1743883222.3839457,943,887,975
1743883222.3841586,946,885,975
1743883222.384373,950,877,976
1743883222.3845854,950,879,975
1743883222.384799,952,884,978
1743883222.3850186,953,885,978
1743883222.3852172,954,885,978
1743883222.3854177,950,884,979
1743883222.385622,947,887,979
1743883222.3858202,953,887,979
1743883222.3860269,946,886,977
1743883222.386222,952,889,975
1743883222.3864164,951,877,976
1743883222.386603,955,884,977
1743883222.3867912,948,888,975
1743883222.3869889,949,883,976
1743883222.3871748,952,885,978
1743883222.3873496,951,884,978
1743883222.3875284,949,888,979
1743883222.3877146,950,889,978
1743883222.387901,951,902,979
1743883222.388088,948,889,978
1743883222.3882828,951,887,980
1743883222.3884811,950,888,981
1743883222.3886695,949,880,978
1743883222.3888588,951,888,978
1743883222.393212,953,887,979
1743883222.4322186,954,894,977
1743883222.4715512,955,893,979
1743883222.5105128,956,894,979
1743883222.5493724,955,894,980
1743883222.588634,956,895,980
1743883222.6274827,954,891,979
1743883222.666593,957,896,979
1743883222.7061274,957,898,976
1743883222.7447522,957,895,980
1743883222.7837553,958,893,980
1743883222.8236856,955,897,979
1743883222.8621495,954,896,978
1743883222.9018688,954,898,979
