timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883281.4016128,946,111,147
1743883281.4018934,947,110,62
1743883281.402186,945,110,61
1743883281.4024324,936,108,62
1743883281.4026747,916,108,61
1743883281.402926,910,108,63
1743883281.4031699,925,108,63
1743883281.403396,912,109,63
1743883281.403621,917,109,62
1743883281.4038475,912,111,64
1743883281.4040694,929,111,64
1743883281.4042768,933,111,63
1743883281.4044855,937,112,64
1743883281.4046896,950,111,64
1743883281.4049053,951,113,64
1743883281.405208,949,111,64
1743883281.4054008,948,112,65
1743883281.4055943,946,110,64
1743883281.405793,950,111,63
1743883281.40599,949,111,63
1743883281.4061713,948,111,64
1743883281.4063544,948,115,66
1743883281.4065354,946,114,66
1743883281.4067175,940,113,65
1743883281.4069045,935,112,66
1743883281.4070861,942,111,64
1743883281.407261,945,113,65
1743883281.4074335,945,111,66
1743883281.4076042,945,113,66
1743883281.4077792,949,113,65
1743883281.407961,950,113,66
1743883281.408143,944,113,65
1743883281.4083128,944,112,64
1743883281.4084837,949,112,65
1743883281.4086545,945,111,66
1743883281.4088247,939,111,64
1743883281.4090035,927,109,64
1743883281.4091737,931,109,63
1743883281.409344,928,109,64
1743883281.4095154,935,110,63
1743883281.4096866,937,108,64
1743883281.4098582,945,107,63
1743883281.4100356,941,109,64
1743883281.410212,936,110,64
1743883281.4103942,941,109,64
1743883281.4105752,932,108,63
1743883281.4107556,935,110,64
1743883281.4109404,941,108,63
1743883281.4111204,946,108,64
1743883281.4113023,948,109,64
1743883281.411485,950,110,64
1743883281.4116664,951,109,64
1743883281.4118476,953,108,63
1743883281.4436314,954,109,63
1743883281.4818928,953,108,64
1743883281.5202012,954,108,64
1743883281.5580254,956,108,63
1743883281.5961587,955,109,64
1743883281.6336586,954,106,64
1743883281.6722593,955,105,63
1743883281.710567,956,108,63
1743883281.748626,958,108,64
1743883281.786494,958,106,64
1743883281.8246212,955,108,64
1743883281.8627374,956,108,64
1743883281.9006507,955,108,64
1743883281.9390194,951,106,64
