timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883332.6708663,920,91,72
1743883332.6713865,921,90,72
1743883332.6718714,916,91,72
1743883332.672364,915,90,72
1743883332.6728387,902,90,72
1743883332.6732829,912,91,73
1743883332.6736813,919,91,73
1743883332.674058,911,91,71
1743883332.6744115,904,88,71
1743883332.674763,907,91,72
1743883332.6751018,908,91,72
1743883332.675414,909,91,73
1743883332.6757426,908,89,72
1743883332.676208,907,91,71
1743883332.6765037,909,92,73
1743883332.6767995,911,90,71
1743883332.6771965,916,91,72
1743883332.6774666,913,90,70
1743883332.677734,914,92,72
1743883332.678006,912,92,72
1743883332.678264,920,91,73
1743883332.6785023,918,89,71
1743883332.6787415,919,91,69
1743883332.678991,920,93,68
1743883332.6792314,925,92,67
1743883332.6794555,933,92,68
1743883332.679676,931,91,68
1743883332.6798925,926,92,69
1743883332.6801026,932,92,69
1743883332.6803086,936,93,70
1743883332.6805105,931,91,69
1743883332.6807141,918,92,68
1743883332.6809244,914,91,69
1743883332.6811302,912,91,69
1743883332.6813192,914,91,70
1743883332.681512,914,91,69
1743883332.6817024,903,92,69
1743883332.6818929,904,92,69
1743883332.6820893,899,91,69
1743883332.6822767,905,89,71
1743883332.6824546,906,92,70
1743883332.6826336,906,92,71
1743883332.6828191,903,91,70
1743883332.6830072,887,90,70
1743883332.6831875,886,89,69
1743883332.6833658,896,91,70
1743883332.6835449,901,91,71
1743883332.683734,900,92,71
1743883332.68393,899,90,71
1743883332.6841106,903,91,73
1743883332.6842952,900,91,74
1743883332.6844797,905,90,73
1743883332.6846664,904,90,72
1743883332.6848495,902,90,73
1743883332.6850395,898,92,73
1743883332.7146573,898,92,72
1743883332.7517104,902,90,73
1743883332.7888875,906,88,72
1743883332.8261936,915,90,73
1743883332.862764,911,93,73
1743883332.9001226,913,92,74
1743883332.9373682,918,91,73
1743883332.974088,918,90,73
1743883333.0111175,919,93,73
1743883333.0484228,920,92,73
1743883333.0855162,912,91,71
1743883333.12258,912,90,72
1743883333.1596463,912,92,73
1743883333.1965072,917,91,73
