timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883430.8053234,202,110,903
1743883430.8057704,202,110,889
1743883430.806204,200,109,898
1743883430.806583,202,109,909
1743883430.8069654,201,110,903
1743883430.807302,202,109,904
1743883430.8076386,202,110,906
1743883430.8079863,203,109,912
1743883430.8082874,201,110,904
1743883430.808595,203,110,910
1743883430.8088925,202,110,904
1743883430.8091757,202,110,900
1743883430.809455,203,109,900
1743883430.8097303,202,107,903
1743883430.8100073,204,110,909
1743883430.81026,203,110,910
1743883430.8105142,202,109,911
1743883430.810769,203,109,914
1743883430.811024,203,108,911
1743883430.8112571,202,108,908
1743883430.8114924,203,111,909
1743883430.811726,202,110,910
1743883430.8119686,203,109,911
1743883430.812201,205,110,914
1743883430.812425,204,110,915
1743883430.8126442,202,110,915
1743883430.812864,203,110,917
1743883430.8130882,202,108,909
1743883430.8133023,203,109,913
1743883430.8135042,205,110,916
1743883430.813707,204,108,915
1743883430.813916,203,109,917
1743883430.8141193,203,109,914
1743883430.8143215,203,110,913
1743883430.814511,202,109,911
1743883430.8147001,204,109,912
1743883430.814886,204,110,914
1743883430.8150694,204,109,918
1743883430.8152485,204,108,919
1743883430.8154273,204,109,921
1743883430.815606,204,109,921
1743883430.8157861,203,111,917
1743883430.8159714,203,110,912
1743883430.8161507,203,109,906
1743883430.81633,202,109,912
1743883430.8165145,204,107,914
1743883430.8166957,202,108,913
1743883430.8168786,202,110,915
1743883430.8170667,202,109,917
1743883430.817249,204,110,920
1743883430.8174305,204,108,921
1743883430.8348362,202,109,923
1743883430.873605,204,109,923
1743883430.9134378,204,108,925
1743883430.9524019,203,109,920
1743883430.991506,202,110,913
1743883431.0303597,203,110,918
1743883431.069467,203,110,918
1743883431.108348,203,110,920
1743883431.1477027,204,109,923
1743883431.1865017,203,109,923
1743883431.2253606,204,110,924
1743883431.2649808,202,110,918
1743883431.304104,203,111,923
1743883431.3431072,204,109,924
