timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883650.9692273,239,812,923
1743883650.969524,240,799,927
1743883650.969784,235,753,912
1743883650.9700513,236,757,906
1743883650.970288,237,749,902
1743883650.970527,235,762,908
1743883650.970755,237,764,911
1743883650.9709883,238,784,918
1743883650.9711988,233,748,905
1743883650.9714136,239,763,916
1743883650.9716327,238,749,922
1743883650.9718463,235,764,924
1743883650.9720643,240,777,919
1743883650.9722667,236,749,912
1743883650.972468,232,731,916
1743883650.9726684,237,740,909
1743883650.9728668,237,749,925
1743883650.9730656,233,767,909
1743883650.973251,240,760,924
1743883650.9734378,235,762,905
1743883650.9736242,230,725,908
1743883650.9738119,239,766,924
1743883650.9740014,236,764,930
1743883650.97418,236,779,930
1743883650.9743543,240,781,937
1743883650.9745297,239,793,937
1743883650.9747167,239,804,943
1743883650.9748921,240,790,939
1743883650.9750717,238,777,937
1743883650.9752784,237,777,934
1743883650.9755461,239,780,930
1743883650.9758136,238,786,939
1743883650.9760532,237,782,940
1743883650.9762435,237,780,935
1743883650.9764178,237,790,942
1743883650.976594,238,791,946
1743883650.9767697,239,789,943
1743883650.9769497,233,788,936
1743883650.9771237,240,795,938
1743883650.9772995,235,736,942
1743883650.977474,230,737,903
1743883650.97765,235,718,916
1743883650.9778247,235,747,915
1743883650.9780061,231,762,911
1743883650.9781806,239,777,934
1743883650.9783568,235,748,919
1743883650.9785333,228,727,917
1743883650.9787145,236,710,930
1743883650.9789033,233,721,916
1743883650.9790828,232,737,930
1743883650.9792616,236,700,936
1743883650.9835563,233,712,927
1743883651.023221,230,715,929
1743883651.062262,229,616,925
1743883651.101258,231,674,940
1743883651.1400917,228,650,931
1743883651.179274,232,672,941
1743883651.2178347,229,676,941
1743883651.2568145,227,621,937
1743883651.296346,230,649,935
1743883651.335246,230,650,938
1743883651.3744655,229,660,931
1743883651.413171,232,675,938
1743883651.4523036,231,676,936
1743883651.4922645,230,675,906
