timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883434.3459575,202,110,905
1743883434.3464077,202,109,895
1743883434.346853,203,111,891
1743883434.347264,203,110,911
1743883434.347642,203,109,910
1743883434.3480048,203,108,908
1743883434.3483396,203,110,910
1743883434.3486743,201,109,908
1743883434.349028,203,110,908
1743883434.349335,202,109,905
1743883434.3496368,201,110,912
1743883434.349948,204,109,914
1743883434.3502252,203,109,917
1743883434.350586,202,109,922
1743883434.350858,204,110,918
1743883434.3511317,202,110,922
1743883434.351414,201,109,921
1743883434.3517914,203,111,921
1743883434.3520708,202,110,916
1743883434.352323,202,108,918
1743883434.3525994,203,109,921
1743883434.3529418,201,109,918
1743883434.3531911,202,111,917
1743883434.3534126,202,109,911
1743883434.3536286,203,108,912
1743883434.3538444,201,109,914
1743883434.3540728,202,110,917
1743883434.3542738,203,110,916
1743883434.3544896,204,109,920
1743883434.354703,203,109,915
1743883434.3550043,201,109,896
1743883434.3552568,201,110,909
1743883434.355506,202,109,911
1743883434.3557396,201,109,914
1743883434.356032,202,111,915
1743883434.3563118,203,112,914
1743883434.3565795,205,109,916
1743883434.3567948,203,109,918
1743883434.356983,202,108,918
1743883434.3571615,203,107,916
1743883434.3573408,202,110,917
1743883434.3575218,204,110,921
1743883434.3577,202,109,920
1743883434.3578763,204,110,911
1743883434.3580737,203,109,914
1743883434.3582523,201,108,913
1743883434.3584306,202,110,915
1743883434.3586078,203,110,919
1743883434.3587868,201,110,918
1743883434.358976,202,111,903
1743883434.3591642,201,109,913
1743883434.359355,202,109,911
1743883434.390229,204,110,912
1743883434.4293401,201,110,914
1743883434.4682193,201,109,913
1743883434.5074008,203,109,916
1743883434.5466306,203,110,918
1743883434.5857718,203,109,918
1743883434.6243305,203,109,918
1743883434.6637459,202,109,923
1743883434.7026558,201,109,918
1743883434.7420077,201,110,904
1743883434.7806823,201,110,908
1743883434.819798,202,110,893
1743883434.8589718,203,109,903
