timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883469.5606828,200,109,917
1743883469.5614421,203,112,920
1743883469.5616834,202,110,921
1743883469.561949,201,111,922
1743883469.5621824,202,112,923
1743883469.5624006,201,111,924
1743883469.5626194,199,112,922
1743883469.5628388,202,111,916
1743883469.5630684,200,110,919
1743883469.5632873,200,111,922
1743883469.5634906,201,114,921
1743883469.5636957,201,112,922
1743883469.5639098,201,111,924
1743883469.5641158,202,113,926
1743883469.5643187,201,113,921
1743883469.5645163,202,113,915
1743883469.564707,202,112,918
1743883469.5649052,199,109,922
1743883469.5650945,204,112,924
1743883469.5652814,202,112,914
1743883469.5654602,200,110,921
1743883469.56564,202,114,919
1743883469.565819,201,113,919
1743883469.5660088,198,112,916
1743883469.5661876,204,115,918
1743883469.5663698,201,114,918
1743883469.5665493,200,112,919
1743883469.5667286,204,115,924
1743883469.566918,201,112,916
1743883469.5671017,202,111,916
1743883469.5672784,204,115,913
1743883469.5674572,201,112,919
1743883469.5676339,199,112,920
1743883469.567814,202,113,916
1743883469.5679998,202,112,918
1743883469.568179,201,112,918
1743883469.5683558,202,111,919
1743883469.5685349,200,112,916
1743883469.5687125,201,112,914
1743883469.5688908,201,112,919
1743883469.5692928,199,113,915
1743883469.5694788,201,112,919
1743883469.5696626,202,111,921
1743883469.5698423,200,111,923
1743883469.5700328,202,114,918
1743883469.5702114,201,112,911
1743883469.5703888,198,109,919
1743883469.5705676,201,114,918
1743883469.5707457,202,113,919
1743883469.5709324,199,111,919
1743883469.5711174,204,113,924
1743883469.5712981,202,111,924
1743883469.6031477,201,111,921
1743883469.641887,204,116,919
1743883469.681207,203,112,922
1743883469.720309,199,113,921
1743883469.7592068,204,116,916
1743883469.7984173,203,114,915
1743883469.8375401,202,112,912
1743883469.8765428,206,114,925
1743883469.9156387,202,112,920
1743883469.9546602,200,111,923
1743883469.9937627,203,114,925
1743883470.032824,201,114,920
1743883470.0716984,203,111,925
