timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883440.8634088,200,110,913
1743883440.863645,201,110,918
1743883440.8638637,202,110,924
1743883440.8641136,201,110,922
1743883440.8643236,201,108,918
1743883440.8645263,199,109,920
1743883440.8647292,200,108,915
1743883440.864939,200,109,908
1743883440.8651426,200,108,907
1743883440.8653362,201,107,914
1743883440.8655314,201,108,917
1743883440.8657203,199,108,911
1743883440.8659153,202,109,919
1743883440.866106,200,110,915
1743883440.8662915,200,107,914
1743883440.8664696,201,108,910
1743883440.86665,202,109,917
1743883440.8668299,199,109,916
1743883440.8670146,202,109,919
1743883440.8671927,202,108,922
1743883440.8673718,199,110,918
1743883440.86755,201,109,920
1743883440.86773,200,109,917
1743883440.8679128,200,109,920
1743883440.8680916,201,110,916
1743883440.8682733,200,109,919
1743883440.8684533,200,108,920
1743883440.86868,200,109,919
1743883440.868858,200,108,920
1743883440.869044,201,109,916
1743883440.8692243,200,110,916
1743883440.869404,201,108,918
1743883440.869584,200,109,922
1743883440.8697643,203,110,922
1743883440.8699486,201,108,923
1743883440.8701282,200,111,916
1743883440.8703074,200,110,918
1743883440.870486,201,108,921
1743883440.8706653,202,108,920
1743883440.870844,201,108,921
1743883440.8710256,199,110,921
1743883440.8712053,200,110,923
1743883440.8713844,201,108,926
1743883440.871563,199,108,924
1743883440.871742,201,109,923
1743883440.871926,202,108,924
1743883440.8721042,201,107,923
1743883440.8722837,202,108,918
1743883440.872479,201,108,913
1743883440.8726678,197,107,919
1743883440.8728497,202,110,922
1743883440.875114,201,107,924
1743883440.9144793,201,107,923
1743883440.9535282,200,109,921
1743883440.9930913,201,107,925
1743883441.031769,202,109,928
1743883441.070664,200,108,914
1743883441.10972,200,109,917
1743883441.1492887,199,109,922
1743883441.1880946,201,109,923
1743883441.2271032,200,107,925
1743883441.2662985,199,108,926
1743883441.3055751,200,109,925
1743883441.344442,200,109,920
1743883441.3835442,202,108,922
