timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883634.3902104,242,850,890
1743883634.390565,241,835,904
1743883634.3909233,241,840,919
1743883634.3912716,241,847,893
1743883634.39162,242,853,894
1743883634.3920624,239,855,896
1743883634.3922617,243,857,895
1743883634.3924477,242,858,914
1743883634.3926344,241,862,910
1743883634.392821,242,854,898
1743883634.3930137,241,846,908
1743883634.393199,239,848,890
1743883634.3933856,241,840,906
1743883634.3935707,239,817,888
1743883634.3937564,239,809,903
1743883634.393946,240,819,905
1743883634.3941321,241,838,915
1743883634.3943179,241,841,915
1743883634.3945038,240,832,912
1743883634.3946888,239,819,893
1743883634.3948739,242,824,911
1743883634.3950617,241,835,921
1743883634.3952482,242,843,922
1743883634.3954418,244,853,922
1743883634.3956263,244,860,924
1743883634.395811,241,864,908
1743883634.396001,242,858,905
1743883634.3961866,242,857,913
1743883634.3963711,241,858,903
1743883634.3965569,241,854,877
1743883634.3967428,243,853,904
1743883634.3969345,242,863,908
1743883634.397119,242,863,873
1743883634.3973043,242,868,876
1743883634.39749,242,856,892
1743883634.3976753,243,851,916
1743883634.3978622,241,850,891
1743883634.3980684,241,859,898
1743883634.3982568,242,858,889
1743883634.3984451,244,859,921
1743883634.3986328,240,842,899
1743883634.3988187,241,858,904
1743883634.3990114,242,858,920
1743883634.3991976,242,861,928
1743883634.3993835,243,866,919
1743883634.3995686,242,864,918
1743883634.3997562,243,870,919
1743883634.3999531,243,859,912
1743883634.4001465,243,869,907
1743883634.4003413,241,871,895
1743883634.4005375,242,853,915
1743883634.4194036,242,850,912
1743883634.4583054,242,850,901
1743883634.4973683,241,858,883
1743883634.5365243,241,851,908
1743883634.5755422,241,854,906
1743883634.61459,241,855,911
1743883634.6537805,241,856,914
1743883634.692678,243,855,917
1743883634.731849,243,857,918
1743883634.7708836,239,854,902
1743883634.8100605,244,856,917
1743883634.8494017,242,855,904
1743883634.888351,240,858,907
1743883634.927539,242,868,901
