timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883284.7146192,949,106,64
1743883284.7148774,948,107,64
1743883284.7151532,952,108,63
1743883284.7153766,949,106,64
1743883284.7155995,949,109,64
1743883284.715824,951,109,64
1743883284.7160459,948,109,63
1743883284.7162533,950,108,60
1743883284.7164595,934,109,63
1743883284.7166655,949,108,62
1743883284.71687,935,107,60
1743883284.7170782,948,108,61
1743883284.7172706,948,109,62
1743883284.7174625,950,108,62
1743883284.7176542,948,108,62
1743883284.7178502,952,109,63
1743883284.7180448,954,109,63
1743883284.7182245,956,108,62
1743883284.7184038,954,107,61
1743883284.7185836,953,108,61
1743883284.718763,957,107,61
1743883284.718947,957,108,63
1743883284.7191217,959,110,62
1743883284.71929,958,109,62
1743883284.7194595,960,106,62
1743883284.7196283,961,104,61
1743883284.7197976,961,105,62
1743883284.719973,962,107,61
1743883284.7201426,965,105,62
1743883284.7203119,962,107,62
1743883284.720472,961,106,61
1743883284.720632,966,105,62
1743883284.7207928,963,104,62
1743883284.7209578,959,103,62
1743883284.7211177,959,104,63
1743883284.721277,957,101,61
1743883284.7214386,959,102,62
1743883284.7216,961,104,61
1743883284.7217593,955,104,62
1743883284.721925,947,102,60
1743883284.7220857,951,101,61
1743883284.7222524,953,103,62
1743883284.7224216,948,100,60
1743883284.72259,952,102,61
1743883284.7227597,953,101,60
1743883284.7229338,952,102,61
1743883284.723103,953,101,61
1743883284.7232728,953,101,62
1743883284.7234423,949,101,61
1743883284.7236083,950,99,60
1743883284.7237728,951,99,61
1743883284.7239478,948,101,61
1743883284.7241187,949,101,62
1743883284.7525256,944,95,59
1743883284.7898078,937,92,57
1743883284.8267472,938,93,57
1743883284.8641963,942,91,57
1743883284.9017904,946,91,57
1743883284.9385118,945,90,57
1743883284.9752083,943,91,57
1743883285.0124316,942,91,56
1743883285.0495985,936,91,56
1743883285.086479,932,89,56
1743883285.123546,932,90,56
1743883285.160806,941,91,57
1743883285.197656,937,92,57
1743883285.2345834,939,91,56
