timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883663.084976,234,827,927
1743883663.0851924,242,834,932
1743883663.0854077,238,839,922
1743883663.08562,237,847,932
1743883663.0858333,242,852,930
1743883663.086056,237,818,924
1743883663.0862787,235,828,930
1743883663.0865073,239,806,930
1743883663.0867376,238,822,930
1743883663.0869818,234,825,922
1743883663.0871947,240,828,916
1743883663.0874069,235,805,892
1743883663.087618,235,824,914
1743883663.08783,237,811,907
1743883663.0880482,232,799,873
1743883663.0882552,235,805,885
1743883663.0884511,237,783,893
1743883663.0886497,235,813,901
1743883663.0888507,234,785,899
1743883663.089055,234,787,874
1743883663.0892415,235,811,905
1743883663.089425,237,813,897
1743883663.08961,237,806,900
1743883663.0897946,234,807,892
1743883663.0899832,237,801,890
1743883663.090168,236,790,892
1743883663.0903535,232,797,899
1743883663.090571,236,799,892
1743883663.0908363,233,816,868
1743883663.0911212,231,780,865
1743883663.0913818,237,792,891
1743883663.0915906,234,775,892
1743883663.091838,230,790,866
1743883663.0921023,236,798,877
1743883663.0924246,234,789,895
1743883663.0927534,233,798,894
1743883663.093091,238,782,894
1743883663.0933788,237,808,907
1743883663.093643,233,783,891
1743883663.0939245,235,790,877
1743883663.094235,235,804,899
1743883663.094419,234,793,914
1743883663.094657,237,811,914
1743883663.0949223,238,818,921
1743883663.0951283,236,817,930
1743883663.09533,238,807,914
1743883663.0955136,237,838,922
1743883663.0957732,237,827,927
1743883663.0960367,237,831,923
1743883663.096298,235,816,913
1743883663.0965757,235,819,915
1743883663.096813,236,814,918
1743883663.134148,234,810,901
1743883663.1731842,237,827,915
1743883663.2123966,236,824,906
1743883663.2511704,232,800,915
1743883663.290731,237,816,928
1743883663.3293545,236,819,921
1743883663.36823,233,821,929
1743883663.407632,238,823,934
1743883663.44642,235,811,921
1743883663.4859838,232,804,923
1743883663.5245953,238,804,926
1743883663.5638487,236,819,919
1743883663.6030734,231,807,923
