timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883195.2299361,108,64,35
1743883195.2307854,105,61,36
1743883195.2315419,106,63,36
1743883195.2322476,108,63,36
1743883195.2328708,106,64,35
1743883195.2334967,105,62,35
1743883195.234338,103,62,35
1743883195.2345984,106,62,35
1743883195.2348385,105,64,35
1743883195.2351022,103,61,35
1743883195.2353427,101,61,36
1743883195.2355728,103,62,36
1743883195.2357936,104,62,36
1743883195.236026,261,66,33
1743883195.236261,519,484,74
1743883195.2364933,669,631,588
1743883195.2367115,808,769,801
1743883195.2369354,868,778,861
1743883195.237154,899,791,929
1743883195.2373717,910,822,930
1743883195.2375765,928,855,937
1743883195.237781,929,862,949
1743883195.237992,926,853,955
1743883195.238196,931,855,955
1743883195.2384005,927,856,960
1743883195.2386,929,838,962
1743883195.2387905,932,833,959
1743883195.2389872,933,843,962
1743883195.2391782,931,841,965
1743883195.2393696,937,846,958
1743883195.2395613,938,845,960
1743883195.2397523,935,846,951
1743883195.2399461,928,841,957
1743883195.2401369,921,831,963
1743883195.2403262,922,835,966
1743883195.2405171,921,846,967
1743883195.2407076,933,849,960
1743883195.240902,923,860,961
1743883195.2410922,920,865,964
1743883195.2412827,925,862,967
1743883195.2414727,928,857,966
1743883195.2416642,936,861,969
1743883195.241858,935,867,968
1743883195.2420528,939,874,969
1743883195.2422438,931,864,968
1743883195.2424364,933,858,969
1743883195.2426796,934,866,966
1743883195.2428708,940,882,958
1743883195.243067,935,880,944
1743883195.2432606,936,872,951
1743883195.243453,935,876,961
1743883195.2436461,936,881,966
1743883195.264402,921,882,969
1743883195.3036473,916,867,970
1743883195.342999,918,869,970
1743883195.3819277,930,875,970
1743883195.4211578,923,875,969
1743883195.460143,932,879,974
1743883195.4990659,935,874,977
1743883195.5382576,945,871,977
1743883195.5772867,945,871,977
1743883195.6164637,940,877,976
1743883195.6553118,927,875,976
1743883195.6946268,922,873,975
1743883195.7336442,917,880,976
