timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883322.5055299,913,86,71
1743883322.506172,914,86,71
1743883322.506796,914,88,71
1743883322.5073786,916,88,70
1743883322.5079224,902,86,71
1743883322.5084493,893,85,70
1743883322.5089464,889,86,71
1743883322.509431,906,87,71
1743883322.5098875,923,88,72
1743883322.5103326,916,86,71
1743883322.510547,905,88,71
1743883322.5107396,909,88,72
1743883322.5109456,904,87,71
1743883322.5111337,902,87,71
1743883322.511323,904,86,70
1743883322.511515,899,88,71
1743883322.5117064,886,87,71
1743883322.51189,882,87,70
1743883322.5120814,890,85,70
1743883322.5122561,903,87,71
1743883322.512432,907,88,71
1743883322.512608,909,87,71
1743883322.5127814,908,88,71
1743883322.5129583,911,87,71
1743883322.5131228,913,89,72
1743883322.5132885,908,87,71
1743883322.513453,907,88,71
1743883322.513617,915,86,71
1743883322.5137825,922,88,71
1743883322.513964,919,88,71
1743883322.514142,921,88,72
1743883322.5143175,913,88,70
1743883322.5144932,908,87,71
1743883322.5146685,911,89,72
1743883322.5148447,910,87,71
1743883322.5151904,911,87,71
1743883322.5153742,911,86,71
1743883322.515552,903,88,71
1743883322.5157294,899,87,71
1743883322.5159137,901,86,71
1743883322.5160882,901,86,71
1743883322.5162628,905,86,71
1743883322.5164375,908,88,71
1743883322.5166109,907,87,71
1743883322.5167844,897,87,70
1743883322.516963,894,87,70
1743883322.5171397,887,86,70
1743883322.5173128,878,87,71
1743883322.517489,878,86,70
1743883322.517663,886,85,71
1743883322.5178468,887,86,70
1743883322.5180407,888,88,71
1743883322.5182269,884,87,71
1743883322.5184143,876,86,71
1743883322.522257,883,88,70
1743883322.5593457,890,87,70
1743883322.5967689,895,87,71
1743883322.6332283,889,86,72
1743883322.6705396,880,85,70
1743883322.7077262,874,86,70
1743883322.7451615,883,87,71
1743883322.781918,891,87,70
1743883322.8190267,896,87,71
1743883322.8557224,898,86,71
1743883322.8931696,896,88,71
1743883322.930412,889,87,71
1743883322.9671917,879,86,69
1743883323.0041614,880,86,70
1743883323.041161,882,86,71
