timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883315.7094157,916,88,71
1743883315.7095768,926,90,72
1743883315.7097344,932,90,73
1743883315.709912,922,89,72
1743883315.7100766,920,88,71
1743883315.710245,915,89,71
1743883315.7104087,913,89,72
1743883315.7105737,913,88,72
1743883315.7107377,911,89,72
1743883315.7109094,908,87,71
1743883315.7110748,908,89,72
1743883315.711241,909,89,72
1743883315.711409,910,89,72
1743883315.7115784,912,88,70
1743883315.7117443,916,88,71
1743883315.7119164,915,88,71
1743883315.7122386,912,89,72
1743883315.7124116,912,89,71
1743883315.7125797,908,87,71
1743883315.7127357,899,87,71
1743883315.712891,904,87,72
1743883315.7130537,916,87,72
1743883315.7132077,924,87,72
1743883315.7133672,930,89,72
1743883315.7135236,932,90,73
1743883315.7136793,926,89,72
1743883315.7138333,919,89,71
1743883315.7139955,920,87,70
1743883315.7141511,922,89,72
1743883315.7143068,911,88,71
1743883315.714461,908,87,71
1743883315.714616,913,86,70
1743883315.714763,930,88,72
1743883315.7149153,923,89,71
1743883315.7150624,917,89,72
1743883315.715209,915,89,72
1743883315.715355,916,86,70
1743883315.7155023,922,87,72
1743883315.715652,922,88,71
1743883315.7157989,917,89,71
1743883315.7159536,912,86,70
1743883315.716101,917,87,72
1743883315.7162514,923,89,71
1743883315.7163992,930,88,72
1743883315.716546,933,87,72
1743883315.7166939,932,88,71
1743883315.7168403,931,88,71
1743883315.716996,934,89,72
1743883315.717143,938,87,73
1743883315.71729,932,88,71
1743883315.7174363,923,88,72
1743883315.717583,918,87,71
1743883315.717729,927,88,71
1743883315.7178779,935,89,72
1743883315.7392206,934,88,72
1743883315.776458,933,89,72
1743883315.813776,937,90,72
1743883315.8507082,938,90,72
1743883315.887762,939,89,72
1743883315.9250038,938,90,72
1743883315.9621956,928,89,72
1743883315.9990318,920,88,71
1743883316.0361252,918,89,72
1743883316.0732431,925,88,72
1743883316.109848,929,89,72
1743883316.147391,927,89,71
1743883316.184534,922,88,71
1743883316.2215729,924,87,71
