timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883481.3192663,199,112,909
1743883481.319521,199,115,910
1743883481.319787,200,113,914
1743883481.320071,197,111,907
1743883481.3203437,202,111,918
1743883481.3206043,201,111,909
1743883481.3208525,197,111,918
1743883481.3211045,203,112,923
1743883481.3213465,200,111,919
1743883481.3215754,198,108,917
1743883481.3218033,202,112,918
1743883481.3220348,198,112,916
1743883481.3222618,198,110,920
1743883481.3224764,202,112,918
1743883481.3226893,200,110,910
1743883481.3229074,197,112,902
1743883481.3231204,201,112,900
1743883481.323375,199,112,905
1743883481.3235726,199,113,909
1743883481.3237724,201,114,905
1743883481.3239737,198,111,903
1743883481.3241699,199,113,902
1743883481.3243685,201,112,896
1743883481.324556,201,111,893
1743883481.3247426,200,112,901
1743883481.3249333,204,113,897
1743883481.3251185,201,112,909
1743883481.3253005,203,112,911
1743883481.325475,202,113,912
1743883481.3256495,200,112,917
1743883481.325824,200,113,909
1743883481.3260047,200,114,910
1743883481.3261797,198,112,914
1743883481.3263543,202,115,916
1743883481.3265288,201,112,920
1743883481.3266923,199,111,917
1743883481.3268588,201,114,901
1743883481.327029,200,113,905
1743883481.3271952,198,112,909
1743883481.3273602,202,113,911
1743883481.3275263,201,113,917
1743883481.3277028,199,111,915
1743883481.3278787,204,112,906
1743883481.3280575,200,113,911
1743883481.3282347,200,110,919
1743883481.3284092,201,115,921
1743883481.328585,202,111,923
1743883481.3287592,197,113,901
1743883481.3289394,201,113,906
1743883481.329114,199,112,897
1743883481.3292885,200,112,901
1743883481.3294628,200,113,906
1743883481.3628488,199,112,900
1743883481.402007,199,112,911
1743883481.4413378,201,111,913
1743883481.4802995,198,113,915
1743883481.5194871,199,110,899
1743883481.5583324,201,111,902
1743883481.597526,199,112,911
1743883481.6361086,200,112,913
1743883481.6757157,201,111,915
1743883481.714689,196,110,911
1743883481.7534654,200,113,912
1743883481.7927935,199,113,904
1743883481.8316996,196,111,908
