timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883571.134708,223,859,151
1743883571.1350408,226,861,152
1743883571.1353486,226,865,150
1743883571.1356547,224,870,151
1743883571.1359618,224,871,150
1743883571.1362472,225,872,152
1743883571.1365268,226,877,153
1743883571.1367977,225,861,150
1743883571.13706,223,860,150
1743883571.137314,224,858,151
1743883571.1375668,226,869,151
1743883571.137819,223,874,150
1743883571.1380563,224,852,150
1743883571.1382906,225,867,152
1743883571.1385283,223,874,151
1743883571.1387632,227,877,154
1743883571.138987,227,881,154
1743883571.1392052,229,882,153
1743883571.1394222,228,881,153
1743883571.1396396,226,882,153
1743883571.139856,224,873,150
1743883571.1400678,225,865,151
1743883571.1402698,225,871,150
1743883571.1404734,226,883,153
1743883571.1406744,226,878,152
1743883571.140883,224,878,152
1743883571.1410887,224,861,151
1743883571.1413083,225,866,151
1743883571.141497,225,868,151
1743883571.1417253,223,870,150
1743883571.1419194,225,866,151
1743883571.1421027,224,861,150
1743883571.1422803,225,864,151
1743883571.142459,225,867,151
1743883571.1426365,223,869,150
1743883571.142815,224,871,151
1743883571.1429987,225,867,150
1743883571.1431916,222,862,150
1743883571.1433744,225,863,151
1743883571.1436431,225,867,151
1743883571.143836,222,870,149
1743883571.1440926,225,874,151
1743883571.1443412,226,871,152
1743883571.144648,223,860,150
1743883571.144859,223,846,148
1743883571.1450458,223,852,149
1743883571.1452258,222,861,150
1743883571.1454055,225,856,150
1743883571.145584,224,848,150
1743883571.1457655,220,852,147
1743883571.1459522,225,857,150
1743883571.1461337,222,857,148
1743883571.1705883,221,862,151
1743883571.2094586,226,869,150
1743883571.2485492,222,858,149
1743883571.2877176,223,852,151
1743883571.3267193,223,846,149
1743883571.3656101,221,838,147
1743883571.40488,223,856,149
1743883571.4440358,226,856,151
1743883571.4830506,224,857,150
1743883571.5220213,225,870,150
1743883571.5611205,226,870,152
1743883571.6002357,226,873,152
1743883571.6389418,224,874,150
