timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883166.531436,112,56,34
1743883166.5317037,111,58,35
1743883166.532037,108,57,33
1743883166.5323226,109,57,34
1743883166.5326061,113,58,35
1743883166.5328686,112,58,35
1743883166.5331426,111,55,34
1743883166.5333977,106,56,34
1743883166.5336537,112,58,36
1743883166.533894,420,74,41
1743883166.534146,416,430,73
1743883166.5343976,581,692,227
1743883166.5346475,636,727,485
1743883166.5348892,739,786,759
1743883166.5351245,762,796,879
1743883166.5353572,795,822,903
1743883166.5355916,829,823,921
1743883166.535805,839,845,942
1743883166.5360224,861,855,956
1743883166.5362384,877,849,958
1743883166.5364523,894,854,967
1743883166.5366683,904,869,963
1743883166.5368772,903,865,958
1743883166.5370853,917,874,963
1743883166.5372849,905,853,963
1743883166.5374856,900,866,964
1743883166.5376844,899,874,958
1743883166.537881,902,877,952
1743883166.5380712,919,880,954
1743883166.5382576,925,881,955
1743883166.5384448,931,877,957
1743883166.5386314,926,880,951
1743883166.5388172,927,875,955
1743883166.53901,926,877,956
1743883166.539196,923,878,955
1743883166.5393822,930,874,957
1743883166.5395677,928,879,957
1743883166.5397544,931,875,957
1743883166.539946,933,868,957
1743883166.540132,931,878,962
1743883166.5403183,928,880,961
1743883166.540506,931,881,961
1743883166.5406957,931,879,962
1743883166.5408819,935,885,965
1743883166.5410733,937,885,964
1743883166.541261,935,891,965
1743883166.5414479,934,895,964
1743883166.5416348,942,895,966
1743883166.5418227,939,893,967
1743883166.5420191,941,895,963
1743883166.5422063,943,891,964
1743883166.5423946,945,891,961
1743883166.5536072,944,894,964
1743883166.5931358,952,885,964
1743883166.6318595,946,879,964
1743883166.671293,942,886,964
1743883166.7104306,940,891,965
1743883166.749419,945,877,965
1743883166.788526,949,879,967
1743883166.8274562,948,882,968
1743883166.86634,947,884,969
1743883166.905867,946,884,967
1743883166.9448526,943,885,969
1743883166.9838793,945,883,968
1743883167.022735,945,887,967
1743883167.0622125,946,884,968
