timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883312.1476054,908,86,61
1743883312.147853,899,85,61
1743883312.148115,893,85,60
1743883312.1483514,904,86,60
1743883312.1485877,901,87,61
1743883312.1488085,909,86,61
1743883312.149031,911,86,60
1743883312.1492453,902,86,61
1743883312.1494613,894,91,61
1743883312.1496618,895,85,61
1743883312.1498635,900,85,60
1743883312.150072,899,85,60
1743883312.150273,908,86,61
1743883312.1504726,920,85,61
1743883312.1506655,907,87,61
1743883312.1508522,903,86,60
1743883312.1510446,903,86,60
1743883312.1512296,901,86,61
1743883312.1514163,904,87,62
1743883312.1516035,903,86,61
1743883312.1517782,902,84,60
1743883312.1519585,904,85,61
1743883312.1521378,906,87,61
1743883312.1523113,910,86,62
1743883312.152489,914,85,61
1743883312.1526644,909,86,61
1743883312.1528437,904,86,61
1743883312.1533818,904,86,61
1743883312.1537516,911,86,61
1743883312.1541414,916,86,60
1743883312.1543233,925,87,61
1743883312.1544993,929,90,59
1743883312.1546745,926,87,58
1743883312.1548502,904,88,60
1743883312.1550333,902,88,61
1743883312.1552086,907,90,62
1743883312.155384,916,90,63
1743883312.1555583,919,91,62
1743883312.1557333,909,89,59
1743883312.1559148,900,90,64
1743883312.156093,902,89,65
1743883312.1562686,909,89,68
1743883312.1564434,911,88,69
1743883312.1566195,918,88,69
1743883312.1567967,899,89,70
1743883312.1569786,896,88,69
1743883312.1571546,907,88,70
1743883312.1573308,912,87,69
1743883312.1575074,918,89,69
1743883312.1576822,920,90,70
1743883312.1578581,918,89,69
1743883312.1580467,919,87,69
1743883312.1582232,919,89,70
1743883312.1584,917,91,71
1743883312.1813273,911,90,71
1743883312.218186,904,88,70
1743883312.255578,891,88,70
1743883312.2928362,905,89,70
1743883312.3295813,924,89,70
1743883312.3665912,928,89,71
1743883312.403816,922,87,71
1743883312.441239,917,87,70
1743883312.4781742,909,88,69
1743883312.5152636,906,88,71
1743883312.5522244,909,88,71
1743883312.58928,911,87,71
1743883312.6259494,908,88,71
1743883312.6633167,907,89,71
