timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883304.2035356,920,88,60
1743883304.2037084,921,88,60
1743883304.2038696,907,86,59
1743883304.2040415,924,87,59
1743883304.2042003,925,89,60
1743883304.2043602,928,89,60
1743883304.2045195,928,88,60
1743883304.204678,930,89,61
1743883304.204837,931,88,61
1743883304.2050006,934,89,61
1743883304.2051597,936,90,60
1743883304.2053196,935,87,60
1743883304.205478,934,88,61
1743883304.2056363,934,90,61
1743883304.2057946,928,88,59
1743883304.205961,931,88,60
1743883304.2061203,933,88,61
1743883304.2062798,935,88,60
1743883304.2064385,941,89,60
1743883304.2065976,932,89,60
1743883304.2067564,931,88,60
1743883304.2069201,939,88,61
1743883304.207079,935,88,61
1743883304.2072392,938,88,60
1743883304.2073977,938,88,60
1743883304.2075658,936,88,61
1743883304.2077322,940,89,60
1743883304.2079046,941,89,61
1743883304.2080724,942,88,60
1743883304.208241,940,87,60
1743883304.208408,941,88,61
1743883304.2085762,940,90,61
1743883304.2087445,939,90,61
1743883304.208919,942,87,59
1743883304.2090864,937,87,60
1743883304.2092562,934,88,62
1743883304.209425,930,89,61
1743883304.2095935,925,88,61
1743883304.209764,930,88,60
1743883304.2099426,935,89,61
1743883304.2101104,935,93,61
1743883304.2102797,925,87,60
1743883304.2104487,921,87,61
1743883304.2106168,928,87,60
1743883304.2107854,932,88,60
1743883304.2109609,940,89,60
1743883304.2111278,939,87,59
1743883304.2112973,938,89,60
1743883304.2114658,939,89,60
1743883304.2116358,938,88,59
1743883304.2118044,926,87,60
1743883304.2119775,917,87,59
1743883304.2121468,923,87,60
1743883304.212317,923,88,61
1743883304.2124867,934,88,60
1743883304.2496362,936,87,59
1743883304.2867033,935,86,60
1743883304.3237836,935,88,60
1743883304.3608246,936,88,61
1743883304.3978806,927,88,61
1743883304.4349394,929,88,60
1743883304.471996,929,86,57
1743883304.5092185,927,87,60
1743883304.5461564,919,87,60
1743883304.5833743,919,87,59
1743883304.6203876,923,85,59
1743883304.6575491,919,86,60
1743883304.69451,919,87,60
1743883304.7324874,916,86,60
