timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883574.003283,225,883,153
1743883574.0035408,223,883,151
1743883574.0037868,227,877,153
1743883574.0040312,224,871,150
1743883574.0042863,222,875,149
1743883574.004541,225,874,150
1743883574.0047953,223,879,150
1743883574.0050335,225,875,151
1743883574.0052736,226,882,153
1743883574.0055068,224,882,151
1743883574.0057397,224,879,151
1743883574.0059721,225,880,153
1743883574.00619,225,877,152
1743883574.0064056,226,881,153
1743883574.0066233,225,877,150
1743883574.006839,224,873,151
1743883574.00705,226,865,150
1743883574.0072513,223,864,150
1743883574.00747,223,851,149
1743883574.0077074,222,849,149
1743883574.0079222,222,850,147
1743883574.0081172,221,861,149
1743883574.0083072,224,852,150
1743883574.0084956,222,851,146
1743883574.0086966,220,849,148
1743883574.008885,223,860,148
1743883574.0090678,222,858,148
1743883574.0092556,221,857,149
1743883574.009451,224,857,150
1743883574.009629,223,861,149
1743883574.0098128,222,858,150
1743883574.010004,226,869,152
1743883574.0102067,222,870,149
1743883574.0103827,221,857,148
1743883574.0105798,222,852,147
1743883574.010757,223,855,150
1743883574.010938,223,854,149
1743883574.0111086,223,860,149
1743883574.0112789,223,871,149
1743883574.0114477,224,870,151
1743883574.0116181,225,877,152
1743883574.0117886,225,874,152
1743883574.0119755,224,867,150
1743883574.012157,226,872,151
1743883574.0124261,226,870,151
1743883574.0126438,225,865,151
1743883574.0128841,224,864,149
1743883574.0130954,224,857,149
1743883574.013288,224,868,150
1743883574.0134814,224,868,152
1743883574.013688,222,852,150
1743883574.0221932,221,837,146
1743883574.0613573,223,840,148
1743883574.1006477,219,846,147
1743883574.1398337,221,851,148
1743883574.178775,224,842,149
1743883574.217595,220,842,147
1743883574.2568476,224,839,149
1743883574.2957706,225,862,150
1743883574.3350163,224,872,151
1743883574.3739853,225,868,150
1743883574.4131448,224,868,149
1743883574.4523497,222,857,148
1743883574.4909875,224,854,148
1743883574.5302582,223,856,149
