timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883319.1487434,918,86,71
1743883319.149213,919,87,71
1743883319.1496258,920,87,72
1743883319.1499965,918,88,71
1743883319.1503472,921,89,71
1743883319.1506793,919,86,72
1743883319.1510062,923,88,71
1743883319.1513193,926,88,71
1743883319.1516223,923,88,72
1743883319.1519275,920,88,71
1743883319.1522157,921,87,71
1743883319.1524985,937,88,72
1743883319.1527615,932,88,72
1743883319.1530235,925,87,72
1743883319.1532829,921,87,72
1743883319.153542,926,87,71
1743883319.1537862,936,90,71
1743883319.1540282,913,88,71
1743883319.154263,913,87,71
1743883319.1544962,911,87,70
1743883319.1547322,906,87,72
1743883319.1549592,914,87,71
1743883319.1551747,912,87,71
1743883319.1553907,915,86,70
1743883319.1556072,909,87,70
1743883319.1558151,907,88,70
1743883319.1560228,909,87,71
1743883319.1562254,907,87,70
1743883319.1564257,907,87,71
1743883319.1566288,909,88,71
1743883319.1568203,911,87,70
1743883319.1570156,909,87,70
1743883319.157201,913,86,70
1743883319.157388,916,88,70
1743883319.1575747,915,88,70
1743883319.157755,921,89,71
1743883319.1579366,920,87,71
1743883319.1581128,914,87,70
1743883319.1582894,908,88,70
1743883319.1584668,899,86,71
1743883319.1586447,916,88,71
1743883319.158814,913,87,70
1743883319.158987,915,87,70
1743883319.159153,914,88,71
1743883319.1593182,916,87,70
1743883319.1594837,913,86,70
1743883319.15965,913,87,69
1743883319.1598167,910,88,71
1743883319.1599863,908,87,71
1743883319.1601512,900,88,70
1743883319.160317,893,85,70
1743883319.160483,890,88,70
1743883319.1606498,894,87,70
1743883319.1608212,908,87,70
1743883319.1863883,914,87,70
1743883319.2235928,915,88,71
1743883319.2608194,919,89,70
1743883319.2977643,920,86,71
1743883319.3347414,918,87,71
1743883319.3716395,913,88,71
1743883319.4089568,912,86,70
1743883319.4458778,910,88,70
1743883319.4829953,908,88,70
1743883319.5200455,916,87,70
1743883319.5571017,917,87,71
1743883319.5941696,915,88,71
1743883319.6310802,912,87,71
1743883319.6680856,870,84,69
