timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883230.1498303,100,63,36
1743883230.1503463,99,63,37
1743883230.1509774,100,61,37
1743883230.1513646,101,63,36
1743883230.15172,100,62,38
1743883230.1520653,99,62,37
1743883230.1523714,97,61,36
1743883230.1526768,99,61,37
1743883230.1530056,101,62,36
1743883230.153283,99,62,37
1743883230.1535676,481,85,46
1743883230.1538749,552,360,128
1743883230.1541836,644,643,450
1743883230.1544566,791,674,813
1743883230.1547287,855,749,865
1743883230.1550045,893,794,919
1743883230.155256,910,823,934
1743883230.155506,916,836,944
1743883230.1557567,932,869,946
1743883230.1560109,928,870,943
1743883230.156244,935,871,940
1743883230.1564727,938,866,949
1743883230.1567621,936,857,947
1743883230.157004,935,854,951
1743883230.1572335,939,860,952
1743883230.1574492,944,859,954
1743883230.1576614,930,849,952
1743883230.1578736,930,851,953
1743883230.1580932,932,862,957
1743883230.1583023,938,862,956
1743883230.1585007,935,864,959
1743883230.1586988,939,869,961
1743883230.1589057,944,861,961
1743883230.159109,940,871,961
1743883230.1593049,938,862,963
1743883230.1594913,947,858,967
1743883230.1596782,944,862,966
1743883230.1598656,938,860,967
1743883230.160063,939,853,966
1743883230.1602523,939,866,966
1743883230.1605206,941,864,968
1743883230.16071,942,865,969
1743883230.1609037,929,858,968
1743883230.1610909,936,868,967
1743883230.1612792,941,873,969
1743883230.1614652,945,872,967
1743883230.1616523,946,858,970
1743883230.1618376,948,868,971
1743883230.1620567,947,868,971
1743883230.162266,948,874,971
1743883230.1624556,950,876,973
1743883230.1626437,950,872,974
1743883230.1628332,952,873,974
1743883230.2002459,946,866,975
1743883230.2394183,942,866,974
1743883230.2785099,942,872,974
1743883230.3173907,950,875,973
1743883230.3567731,951,874,972
1743883230.3956058,946,874,972
1743883230.4344807,945,878,973
1743883230.4736652,939,885,973
1743883230.5131288,944,883,973
1743883230.5521626,943,884,973
1743883230.591263,935,885,972
1743883230.629702,944,882,973
1743883230.6691084,948,886,973
