timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883463.351878,201,111,905
1743883463.35208,201,111,905
1743883463.352267,203,111,889
1743883463.3524542,205,109,866
1743883463.3526394,205,109,863
1743883463.3528266,199,106,786
1743883463.353021,205,109,822
1743883463.3532078,204,107,811
1743883463.3533943,202,109,822
1743883463.353581,206,110,824
1743883463.3537674,202,109,801
1743883463.353959,199,109,782
1743883463.3541448,206,112,792
1743883463.3543305,205,110,812
1743883463.3545165,205,107,840
1743883463.3547022,208,110,832
1743883463.3548868,205,111,835
1743883463.3550794,204,108,837
1743883463.3552642,208,110,851
1743883463.3554518,204,108,856
1743883463.3556373,204,109,859
1743883463.3558238,207,107,869
1743883463.356013,205,108,860
1743883463.3561976,205,109,870
1743883463.3563814,205,111,871
1743883463.3565679,206,109,888
1743883463.3567517,204,110,882
1743883463.3569422,205,111,882
1743883463.3571277,203,111,888
1743883463.3573127,204,110,875
1743883463.357498,206,111,884
1743883463.3576837,202,109,886
1743883463.3578694,205,113,889
1743883463.3580618,204,110,879
1743883463.3582466,202,107,884
1743883463.3584332,203,113,873
1743883463.358617,204,109,879
1743883463.3588028,200,109,887
1743883463.3589923,206,112,889
1743883463.359179,204,111,884
1743883463.3593633,200,111,887
1743883463.3595495,206,112,887
1743883463.3597343,204,111,887
1743883463.3599253,201,109,888
1743883463.3601115,206,111,890
1743883463.360297,204,110,892
1743883463.3604841,201,109,898
1743883463.36067,207,110,896
1743883463.3608553,203,109,899
1743883463.361049,201,111,901
1743883463.3612375,204,111,897
1743883463.3614247,202,110,896
1743883463.3913364,202,110,893
1743883463.4303386,205,110,899
1743883463.4693723,204,110,906
1743883463.5084472,203,110,906
1743883463.5475805,204,112,906
1743883463.5867307,203,113,911
1743883463.6260235,205,111,911
1743883463.665253,203,112,905
1743883463.7047005,202,109,907
1743883463.7434082,205,112,912
1743883463.7824252,204,112,909
1743883463.821455,201,109,904
1743883463.8608222,205,112,912
