timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883522.0410876,221,831,140
1743883522.0412674,223,833,142
1743883522.041447,221,804,140
1743883522.0416217,222,829,141
1743883522.0418015,222,819,140
1743883522.0419838,222,830,140
1743883522.0421596,223,834,143
1743883522.0423338,223,823,141
1743883522.0425088,223,825,141
1743883522.0426843,220,831,141
1743883522.0428638,225,842,142
1743883522.043047,221,829,141
1743883522.0432258,222,846,142
1743883522.043404,225,829,144
1743883522.0435834,224,837,144
1743883522.043759,221,848,142
1743883522.043944,224,857,144
1743883522.044123,224,848,142
1743883522.0443048,224,849,143
1743883522.0444791,224,853,143
1743883522.044658,225,855,145
1743883522.0448334,220,827,141
1743883522.0450172,224,846,143
1743883522.0451915,222,845,142
1743883522.045368,222,835,141
1743883522.0455427,226,848,144
1743883522.045722,225,856,144
1743883522.0459013,225,866,144
1743883522.0460827,226,854,145
1743883522.0462582,225,869,144
1743883522.0464382,224,861,146
1743883522.046614,226,874,146
1743883522.0468028,225,877,147
1743883522.0470695,227,879,147
1743883522.0472848,226,881,146
1743883522.047459,227,873,147
1743883522.0476377,226,882,146
1743883522.0478132,225,868,145
1743883522.0480008,225,863,147
1743883522.0481758,224,860,145
1743883522.0483553,224,850,146
1743883522.048534,225,856,147
1743883522.0487144,224,842,145
1743883522.0489008,223,848,145
1743883522.0490923,222,848,147
1743883522.0492787,224,855,146
1743883522.0494683,224,852,147
1743883522.0496538,224,859,147
1743883522.0498474,225,865,146
1743883522.050042,224,873,148
1743883522.050233,224,877,150
1743883522.0612433,226,876,149
1743883522.1004272,225,872,149
1743883522.139815,223,865,146
1743883522.1787207,227,861,148
1743883522.2176077,226,865,147
1743883522.2567403,224,868,149
1743883522.2958038,224,873,148
1743883522.3349628,224,868,147
1743883522.374187,224,868,146
1743883522.4131784,223,853,148
1743883522.4522285,222,856,146
1743883522.4914086,223,872,148
1743883522.529953,223,872,150
1743883522.569206,223,866,151
