timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883546.95672,225,866,151
1743883546.9570189,227,867,150
1743883546.9572487,227,875,152
1743883546.9574823,226,874,151
1743883546.957712,227,862,151
1743883546.9579432,226,862,149
1743883546.9581614,226,871,150
1743883546.9583774,226,865,151
1743883546.958592,225,856,150
1743883546.958795,225,848,150
1743883546.9589992,225,855,150
1743883546.9592,226,862,150
1743883546.9593987,223,834,147
1743883546.9595957,223,817,146
1743883546.9597886,222,822,147
1743883546.9599795,224,827,148
1743883546.9601727,224,838,148
1743883546.9603586,226,843,150
1743883546.9605427,224,839,149
1743883546.9607294,225,846,149
1743883546.9609082,223,838,145
1743883546.961085,222,806,146
1743883546.961261,223,833,147
1743883546.9614344,222,830,148
1743883546.9616091,225,861,151
1743883546.9617827,226,866,150
1743883546.961961,225,862,150
1743883546.962137,225,864,151
1743883546.9623106,226,849,150
1743883546.9624841,223,852,150
1743883546.9626603,225,837,149
1743883546.9628322,222,829,148
1743883546.9630024,221,817,147
1743883546.9631689,223,824,148
1743883546.9633346,223,852,149
1743883546.9634993,220,852,149
1743883546.9636652,220,839,150
1743883546.9638326,216,845,148
1743883546.964004,216,845,148
1743883546.9641695,219,852,151
1743883546.9643364,219,845,151
1743883546.9645011,216,820,147
1743883546.964667,216,788,146
1743883546.964832,216,813,146
1743883546.965082,217,807,149
1743883546.965253,218,812,148
1743883546.965419,217,821,148
1743883546.965586,218,823,148
1743883546.9657586,217,804,146
1743883546.9659402,217,805,147
1743883546.9661176,215,782,144
1743883546.9867747,216,780,145
1743883547.0255966,216,789,146
1743883547.0647078,218,799,147
1743883547.1042094,216,783,144
1743883547.1434236,215,778,144
1743883547.1823487,216,784,145
1743883547.2214594,217,799,148
1743883547.260303,214,785,145
1743883547.2993922,213,743,141
1743883547.3385386,213,749,142
1743883547.3772058,214,764,144
1743883547.4172142,216,777,144
1743883547.4557407,213,788,143
1743883547.4947832,215,795,145
