timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883248.9094057,476,78,43
1743883248.9096177,476,76,42
1743883248.9098177,473,76,41
1743883248.9101706,472,76,42
1743883248.9103818,477,75,41
1743883248.9105833,480,75,43
1743883248.9107723,382,71,42
1743883248.9109724,402,72,40
1743883248.9111586,319,67,39
1743883248.9113526,426,255,55
1743883248.911544,561,532,361
1743883248.9117298,671,708,673
1743883248.9119217,810,766,780
1743883248.9121113,844,800,853
1743883248.9122956,859,824,903
1743883248.912481,894,847,936
1743883248.9126658,898,841,950
1743883248.9128408,922,852,951
1743883248.91302,918,832,956
1743883248.9131937,938,867,964
1743883248.9133675,934,868,969
1743883248.9135418,930,871,967
1743883248.9137156,934,833,963
1743883248.9138906,939,867,969
1743883248.9140713,946,880,971
1743883248.9142456,943,888,967
1743883248.9144194,952,885,971
1743883248.9145944,949,870,968
1743883248.914768,949,868,966
1743883248.9149487,953,876,969
1743883248.915123,955,877,971
1743883248.9152982,961,876,973
1743883248.9154763,948,880,970
1743883248.9156551,955,899,971
1743883248.9158325,958,894,971
1743883248.9160151,964,896,972
1743883248.9161901,967,904,971
1743883248.916365,964,894,972
1743883248.9165392,958,885,974
1743883248.9167132,958,887,974
1743883248.9168892,955,898,976
1743883248.917073,953,896,979
1743883248.9172459,957,902,979
1743883248.9174218,959,906,976
1743883248.9175954,958,907,977
1743883248.917772,960,904,975
1743883248.917952,959,906,978
1743883248.918128,958,911,978
1743883248.9183028,960,909,977
1743883248.9184783,960,902,979
1743883248.918653,961,906,978
1743883248.9209359,965,897,980
1743883248.9601014,958,891,980
1743883248.9995139,957,899,978
1743883249.038449,960,900,980
1743883249.0776587,961,901,978
1743883249.1168404,960,902,977
1743883249.1554565,960,901,981
1743883249.1950147,956,897,980
1743883249.2339854,954,896,980
1743883249.272955,958,901,979
1743883249.312058,955,896,981
1743883249.350943,957,894,981
1743883249.3902426,954,896,980
1743883249.4288433,953,886,981
