timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883450.4943755,196,106,914
1743883450.4946353,194,105,911
1743883450.4948862,197,110,910
1743883450.4951463,196,107,916
1743883450.495385,195,108,914
1743883450.4956179,197,106,914
1743883450.4958491,195,108,916
1743883450.4960837,197,106,916
1743883450.4962986,197,106,913
1743883450.4965122,195,109,917
1743883450.496726,196,106,914
1743883450.4969437,195,109,919
1743883450.497158,197,106,925
1743883450.4973571,197,107,924
1743883450.4975555,196,109,909
1743883450.497757,195,108,905
1743883450.4979603,198,107,906
1743883450.4981651,197,107,911
1743883450.4983552,195,106,913
1743883450.4985425,196,109,909
1743883450.4987285,197,107,912
1743883450.4989214,193,106,913
1743883450.4991057,199,108,916
1743883450.499286,196,106,903
1743883450.499461,194,107,911
1743883450.4996374,198,110,905
1743883450.4998116,195,109,896
1743883450.4999921,193,107,902
1743883450.5001667,198,110,899
1743883450.500341,195,107,885
1743883450.5005112,193,105,886
1743883450.500677,198,107,897
1743883450.5008407,196,108,899
1743883450.5010126,193,107,895
1743883450.5011766,197,108,901
1743883450.5013423,196,106,908
1743883450.5015073,194,106,901
1743883450.5016727,196,108,906
1743883450.5018373,195,107,906
1743883450.5020084,196,107,912
1743883450.5021727,197,108,910
1743883450.5023375,196,108,916
1743883450.5025024,196,108,904
1743883450.5026667,197,108,911
1743883450.5028303,194,107,912
1743883450.5030017,196,107,915
1743883450.503167,197,106,917
1743883450.5033326,193,106,919
1743883450.5034978,197,111,912
1743883450.5036635,197,107,917
1743883450.5038283,193,104,918
1743883450.5039995,197,109,916
1743883450.538074,197,108,913
1743883450.5772521,192,106,913
1743883450.6165245,197,110,914
1743883450.6554658,196,109,915
1743883450.6946728,193,108,902
1743883450.7336109,198,110,902
1743883450.7726357,196,107,909
1743883450.8116431,195,106,898
1743883450.8509812,197,109,897
1743883450.889869,196,107,906
1743883450.9291909,194,106,906
1743883450.9682899,198,107,914
1743883451.0072722,196,105,913
