timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883565.0057604,220,830,147
1743883565.0062258,218,831,147
1743883565.006615,216,833,147
1743883565.0069864,219,833,147
1743883565.0073295,218,822,147
1743883565.0076709,215,830,144
1743883565.0080016,220,823,146
1743883565.0083086,218,836,147
1743883565.0086136,215,831,146
1743883565.0088944,219,837,147
1743883565.009197,218,828,148
1743883565.0094743,217,840,146
1743883565.009753,218,832,147
1743883565.010022,219,832,146
1743883565.01032,217,836,145
1743883565.0106094,219,850,149
1743883565.0108626,218,854,149
1743883565.0111165,217,835,145
1743883565.0114255,217,821,144
1743883565.0116878,214,802,143
1743883565.011971,218,811,143
1743883565.0121999,218,813,144
1743883565.0124583,215,819,144
1743883565.0126944,218,829,145
1743883565.012925,219,829,145
1743883565.0131345,214,829,145
1743883565.0133374,219,825,147
1743883565.0135417,220,828,147
1743883565.0137594,214,834,143
1743883565.0139658,217,829,144
1743883565.014241,218,830,146
1743883565.0144863,216,821,146
1743883565.0146823,219,804,144
1743883565.014877,218,824,145
1743883565.0151112,214,826,144
1743883565.0153022,220,827,146
1743883565.0155182,216,800,143
1743883565.0157092,214,801,144
1743883565.0159059,218,800,144
1743883565.0160983,218,814,144
1743883565.0162928,215,826,145
1743883565.0165217,218,817,144
1743883565.0167563,217,824,144
1743883565.016961,216,827,143
1743883565.017153,215,820,144
1743883565.01735,216,808,144
1743883565.0175529,217,818,145
1743883565.0177488,218,820,145
1743883565.0179837,215,811,143
1743883565.0182834,217,811,145
1743883565.0185792,217,809,144
1743883565.0364316,215,820,144
1743883565.0751731,219,827,147
1743883565.11458,217,807,143
1743883565.1537137,212,775,139
1743883565.192695,217,792,142
1743883565.2319937,215,802,142
1743883565.2709765,215,818,143
1743883565.3100905,218,816,145
1743883565.3493307,216,799,144
1743883565.388259,212,786,142
1743883565.4273365,213,710,135
1743883565.4664414,214,736,137
1743883565.505559,212,760,138
