timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883288.171938,957,92,59
1743883288.1722345,955,91,58
1743883288.1724925,954,94,58
1743883288.1727476,955,93,58
1743883288.1730165,951,94,59
1743883288.1732595,952,92,58
1743883288.1734948,953,91,58
1743883288.1737273,954,93,59
1743883288.173966,954,93,59
1743883288.1741939,954,91,58
1743883288.174408,954,91,59
1743883288.1746206,952,94,57
1743883288.1748393,956,96,59
1743883288.1750596,953,94,59
1743883288.175269,953,92,59
1743883288.1754677,954,92,59
1743883288.1756692,954,93,58
1743883288.1758676,958,92,60
1743883288.176074,956,92,59
1743883288.1762705,958,90,59
1743883288.176458,960,92,59
1743883288.176643,959,90,60
1743883288.1768303,953,92,60
1743883288.17702,949,91,59
1743883288.1772,945,92,59
1743883288.177376,950,93,58
1743883288.1775508,952,91,59
1743883288.1777248,952,92,60
1743883288.177906,950,90,60
1743883288.1780803,950,94,60
1743883288.1782568,947,93,60
1743883288.1784253,948,94,60
1743883288.178591,949,92,59
1743883288.1787555,951,89,61
1743883288.1789255,949,94,59
1743883288.1791217,948,92,60
1743883288.1792886,949,93,60
1743883288.1794536,952,92,60
1743883288.179621,954,92,60
1743883288.1797853,954,91,60
1743883288.1799572,955,92,59
1743883288.1801214,953,91,59
1743883288.1802857,953,91,60
1743883288.180449,949,93,60
1743883288.180614,951,92,61
1743883288.180803,953,93,60
1743883288.180973,953,92,60
1743883288.1811364,949,92,60
1743883288.1813018,948,92,60
1743883288.181467,951,92,61
1743883288.181633,949,90,60
1743883288.1817973,951,92,60
1743883288.181969,953,92,59
1743883288.182136,951,91,60
1743883288.199682,951,92,61
1743883288.236953,953,92,60
1743883288.2737653,954,93,59
1743883288.3108587,954,93,60
1743883288.347786,954,93,61
1743883288.3850029,955,93,60
1743883288.4218726,954,94,61
1743883288.4593585,946,94,60
1743883288.4962432,949,92,60
1743883288.5331466,952,92,61
1743883288.5703335,952,91,60
1743883288.607297,948,93,60
1743883288.6445427,952,93,60
1743883288.6815543,953,91,60
