timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883190.7279367,103,61,35
1743883190.7280989,104,61,35
1743883190.7282562,103,62,35
1743883190.7284167,104,60,36
1743883190.7285738,103,61,36
1743883190.728731,104,60,36
1743883190.7288876,104,59,34
1743883190.7290494,105,60,35
1743883190.7292085,105,59,35
1743883190.7293708,104,59,35
1743883190.729538,107,59,35
1743883190.7297056,405,77,43
1743883190.729877,526,145,50
1743883190.7300606,615,596,369
1743883190.7302387,738,709,696
1743883190.7304177,821,792,880
1743883190.7305944,876,776,911
1743883190.7307727,885,818,917
1743883190.7309513,916,837,934
1743883190.7311356,920,855,949
1743883190.7313108,923,871,963
1743883190.7314873,929,878,957
1743883190.7316635,933,882,962
1743883190.731838,938,887,963
1743883190.7320168,938,882,960
1743883190.7321928,930,875,958
1743883190.7323682,935,865,960
1743883190.7325451,937,879,957
1743883190.73272,939,872,961
1743883190.732902,934,872,964
1743883190.733078,934,880,965
1743883190.7332523,943,881,958
1743883190.7334251,945,890,961
1743883190.7336,945,890,960
1743883190.7337732,949,887,961
1743883190.7339547,948,884,965
1743883190.7341392,952,879,964
1743883190.7343216,952,888,964
1743883190.7345035,949,892,964
1743883190.7346864,948,891,962
1743883190.734866,947,895,961
1743883190.7350643,945,894,962
1743883190.7352405,931,879,962
1743883190.7354162,930,870,963
1743883190.7355926,938,879,965
1743883190.7357678,936,875,965
1743883190.7359524,940,878,968
1743883190.7361302,945,883,966
1743883190.736309,948,886,969
1743883190.736488,949,887,970
1743883190.7366722,948,888,973
1743883190.7368667,949,885,969
1743883190.7571476,944,887,970
1743883190.7960186,941,887,970
1743883190.8349802,933,881,971
1743883190.874344,942,891,972
1743883190.913657,945,894,973
1743883190.9530005,947,892,974
1743883190.9918146,950,896,970
1743883191.030724,946,897,965
1743883191.0702171,946,896,964
1743883191.1090968,948,897,965
1743883191.1486282,945,894,964
1743883191.1876352,947,895,967
1743883191.2262707,949,894,969
1743883191.2654228,947,893,967
