timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883478.3728151,200,110,928
1743883478.37308,205,115,928
1743883478.3733118,203,112,928
1743883478.3735425,199,113,926
1743883478.3737714,205,113,927
1743883478.374009,202,113,926
1743883478.3742397,199,113,927
1743883478.374455,204,112,932
1743883478.374669,203,110,932
1743883478.3748827,200,111,931
1743883478.375102,200,111,904
1743883478.3753173,200,112,913
1743883478.3755295,202,111,921
1743883478.3757434,203,110,928
1743883478.3759608,202,111,925
1743883478.3761756,202,114,913
1743883478.3763883,204,114,927
1743883478.3766031,200,113,929
1743883478.3768146,203,114,932
1743883478.377031,201,113,928
1743883478.3772423,199,112,926
1743883478.3774514,202,113,915
1743883478.3776493,198,111,900
1743883478.3778484,195,109,881
1743883478.378051,203,115,876
1743883478.3782516,199,112,893
1743883478.3784492,198,111,904
1743883478.3786476,202,114,908
1743883478.3788457,202,111,910
1743883478.3790507,198,112,912
1743883478.3792517,203,115,906
1743883478.379451,201,111,919
1743883478.3796496,199,112,909
1743883478.3798513,203,111,908
1743883478.3800566,201,112,917
1743883478.3802607,200,113,918
1743883478.3804595,204,114,919
1743883478.380659,201,112,924
1743883478.380858,199,112,923
1743883478.3810642,202,113,921
1743883478.381263,200,112,920
1743883478.3814628,200,112,923
1743883478.3816624,202,112,927
1743883478.3818624,202,111,918
1743883478.382068,201,112,912
1743883478.3822696,200,113,909
1743883478.382469,197,111,913
1743883478.3826694,200,113,906
1743883478.3828692,201,113,918
1743883478.3830786,198,111,910
1743883478.3832798,203,113,923
1743883478.3934848,198,113,917
1743883478.4324398,197,110,918
1743883478.4716437,202,113,907
1743883478.510818,199,112,913
1743883478.54965,197,111,918
1743883478.5889235,203,112,921
1743883478.6276615,200,113,921
1743883478.6668723,198,110,920
1743883478.7060475,203,113,920
1743883478.744884,199,112,908
1743883478.7839642,199,111,922
1743883478.8230815,202,112,924
1743883478.8623364,201,113,923
1743883478.901334,199,110,925
