timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883628.0224006,228,638,874
1743883628.0226784,229,628,889
1743883628.022963,231,695,898
1743883628.0232255,235,701,911
1743883628.0234752,232,677,901
1743883628.0237234,234,700,917
1743883628.023976,238,733,914
1743883628.0242028,236,730,909
1743883628.0244308,233,698,912
1743883628.0246584,234,685,898
1743883628.0248861,236,707,917
1743883628.0251112,235,730,922
1743883628.0253243,236,706,902
1743883628.0255358,230,630,901
1743883628.0257487,222,570,867
1743883628.0259652,221,545,845
1743883628.0261657,223,572,861
1743883628.0263634,221,539,872
1743883628.0265603,232,652,889
1743883628.0267594,228,596,876
1743883628.0269618,231,642,894
1743883628.0271578,231,638,898
1743883628.0273435,234,670,897
1743883628.0275288,231,643,905
1743883628.0277157,230,644,875
1743883628.0279064,235,711,885
1743883628.0280864,234,666,915
1743883628.0282614,239,718,919
1743883628.028436,231,671,892
1743883628.0286095,233,670,893
1743883628.0287855,232,643,896
1743883628.028966,230,638,876
1743883628.0291405,234,663,886
1743883628.0293152,234,661,880
1743883628.0294802,231,629,903
1743883628.0296447,234,642,911
1743883628.0298095,233,620,922
1743883628.0299807,231,626,899
1743883628.0301468,234,625,924
1743883628.0303202,236,662,925
1743883628.0304954,234,667,927
1743883628.0306711,234,616,929
1743883628.0308464,236,677,924
1743883628.0310278,233,661,927
1743883628.0312088,236,676,913
1743883628.0313928,237,688,918
1743883628.0315785,235,700,914
1743883628.0317645,240,724,899
1743883628.031958,235,701,898
1743883628.032143,236,691,921
1743883628.0323303,240,741,930
1743883628.0517392,240,761,933
1743883628.0910327,239,748,932
1743883628.1298273,241,763,921
1743883628.1688752,237,756,908
1743883628.2089438,240,774,912
1743883628.2470808,243,803,916
1743883628.2862446,243,822,911
1743883628.3253102,242,818,901
1743883628.3644445,241,829,890
1743883628.4036887,239,794,892
1743883628.4427733,242,821,894
1743883628.4816976,242,843,895
1743883628.5208488,244,866,914
1743883628.5596597,242,848,887
