timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883608.4272912,214,522,917
1743883608.4276352,215,509,923
1743883608.4279704,217,560,920
1743883608.4282732,215,529,917
1743883608.4285727,213,503,919
1743883608.4288743,214,519,916
1743883608.429359,215,518,911
1743883608.429646,206,438,900
1743883608.4299433,211,469,911
1743883608.4302084,211,477,916
1743883608.4304569,212,511,919
1743883608.4307036,219,556,922
1743883608.430956,211,460,917
1743883608.4311864,211,487,922
1743883608.431416,215,505,921
1743883608.4316432,212,481,921
1743883608.4318724,213,502,916
1743883608.4321072,210,459,911
1743883608.4323194,215,506,921
1743883608.4325314,210,483,920
1743883608.4327457,212,470,920
1743883608.4329643,211,484,917
1743883608.433162,208,430,913
1743883608.433359,210,462,904
1743883608.433557,210,467,903
1743883608.4337552,207,425,911
1743883608.4339612,214,490,915
1743883608.4341583,209,451,916
1743883608.4343486,211,479,918
1743883608.4345345,210,462,911
1743883608.434723,211,479,914
1743883608.4349146,214,528,916
1743883608.4350982,204,389,912
1743883608.4352722,212,485,903
1743883608.4354465,212,490,892
1743883608.4356213,212,474,910
1743883608.435902,209,441,911
1743883608.4361994,215,523,905
1743883608.4364753,210,467,910
1743883608.4366503,213,516,916
1743883608.4368477,215,515,910
1743883608.4370282,214,523,915
1743883608.4372041,210,477,913
1743883608.4373806,214,481,919
1743883608.4375594,211,467,919
1743883608.4377377,208,447,896
1743883608.43792,211,430,892
1743883608.438118,199,336,888
1743883608.438297,208,473,891
1743883608.438476,211,476,900
1743883608.4386547,211,477,901
1743883608.44343,205,410,903
1743883608.4826846,209,455,902
1743883608.5220048,213,480,909
1743883608.5611088,210,463,907
1743883608.5999715,207,414,903
1743883608.6386874,204,379,907
1743883608.678384,203,364,891
1743883608.716978,197,288,903
1743883608.7563117,200,332,906
1743883608.7953985,200,339,905
1743883608.8344812,194,260,899
1743883608.8732147,185,182,897
1743883608.9126487,187,181,884
1743883608.9516492,191,178,890
