timestamp,pressure_sensor_A0,pressure_sensor_A1,pressure_sensor_A2
1743883226.3032176,110,66,37
1743883226.3036292,107,65,37
1743883226.3040512,105,63,37
1743883226.304404,102,62,36
1743883226.3047547,105,64,37
1743883226.305091,105,65,36
1743883226.305407,105,64,36
1743883226.3057182,102,63,36
1743883226.3060353,101,65,36
1743883226.306362,106,64,37
1743883226.306672,104,64,36
1743883226.3069973,249,71,40
1743883226.3072789,455,79,44
1743883226.3075733,596,498,394
1743883226.3078446,731,650,723
1743883226.3081253,807,779,883
1743883226.308395,862,818,952
1743883226.3086429,897,842,962
1743883226.308888,902,854,959
1743883226.3091297,911,859,972
1743883226.3093586,922,850,978
1743883226.3095903,922,873,976
1743883226.3098204,922,856,975
1743883226.3100595,930,859,978
1743883226.31029,938,867,976
1743883226.3105068,940,863,976
1743883226.3107207,939,864,977
1743883226.3109403,939,870,976
1743883226.311152,941,860,976
1743883226.3113651,941,872,975
1743883226.3115628,936,874,976
1743883226.311761,936,874,976
1743883226.3119638,945,872,976
1743883226.3121634,946,878,976
1743883226.3123527,948,878,977
1743883226.3125386,936,866,976
1743883226.3127239,939,876,974
1743883226.3129148,934,878,973
1743883226.3131006,935,881,974
1743883226.3132765,937,883,976
1743883226.3134515,941,881,977
1743883226.3136268,930,875,975
1743883226.313803,929,879,976
1743883226.3139853,936,877,977
1743883226.3141608,937,889,975
1743883226.314339,937,887,976
1743883226.3145144,926,878,978
1743883226.314689,914,872,974
1743883226.3148649,920,885,974
1743883226.31505,922,886,977
1743883226.3152373,927,888,978
1743883226.3154256,934,886,979
1743883226.3218741,939,875,976
1743883226.3610265,941,862,977
1743883226.4006634,947,863,976
1743883226.439401,938,859,978
1743883226.478451,947,870,977
1743883226.517666,935,869,976
1743883226.55668,926,866,977
1743883226.5958605,927,871,977
1743883226.6343772,936,876,977
1743883226.6741643,938,882,979
1743883226.7131221,943,881,977
1743883226.7524588,933,881,978
1743883226.7911603,929,883,978
1743883226.8300986,929,885,979
