timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907149.807028,113,724,0,895,895,0,0
1745907149.807285,151,727,0,895,895,0,0
1745907149.807523,140,728,0,895,895,0,0
1745907149.807759,116,729,0,895,895,0,0
1745907149.8079941,116,730,0,895,895,0,0
1745907149.80823,156,730,0,895,895,0,0
1745907149.808465,164,731,0,895,895,0,0
1745907149.808703,115,731,0,895,895,0,0
1745907149.808938,126,732,0,895,895,0,0
1745907149.8091688,120,732,0,896,896,0,0
1745907149.8093581,128,732,0,896,896,0,0
1745907149.809551,108,732,0,896,896,0,0
1745907149.8097348,88,730,0,896,896,0,0
1745907149.809914,73,730,0,896,896,0,0
1745907149.8101,109,730,0,897,897,0,0
1745907149.8102841,105,730,0,897,897,0,0
1745907149.810461,91,728,0,897,897,0,0
1745907149.8106399,74,726,0,896,896,0,0
1745907149.810818,78,725,0,897,897,0,0
1745907149.846959,72,724,0,897,897,0,0
1745907149.8987699,54,725,0,897,897,0,0
1745907149.950136,59,725,0,897,897,0,0
1745907150.00167,87,727,0,897,897,0,0
1745907150.053287,68,729,0,897,897,0,0
1745907150.1048162,70,729,0,897,897,0,0
1745907150.1562262,80,729,0,897,897,0,0
1745907150.207933,70,729,0,898,898,0,0
1745907150.259504,71,729,0,897,897,0,0
1745907150.311188,83,730,0,897,897,0,0
