timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907394.00457,121,0,0,704,704,0,105
1745907394.004686,110,0,0,703,703,0,105
1745907394.004798,123,0,0,697,697,0,101
1745907394.004906,130,0,0,697,697,0,91
1745907394.005013,128,0,0,696,696,0,90
1745907394.005119,135,0,0,694,694,0,92
1745907394.005224,125,0,0,692,692,0,90
1745907394.005331,132,0,0,692,692,0,87
1745907394.005436,149,0,0,692,692,0,88
1745907394.0055418,164,0,0,691,691,0,92
1745907394.0056472,143,0,0,692,692,0,95
1745907394.005753,138,0,0,692,692,0,95
1745907394.005858,134,0,0,692,692,0,97
1745907394.0059679,148,0,0,692,692,0,97
1745907394.006073,138,0,0,692,692,0,97
1745907394.0061839,119,0,0,692,692,0,101
1745907394.006295,119,0,0,692,692,0,104
1745907394.0064058,112,0,0,693,693,0,106
1745907394.006517,128,0,0,693,693,0,109
1745907394.046926,128,0,0,693,693,0,107
1745907394.098806,121,0,0,692,692,0,106
1745907394.1505768,127,0,0,692,692,0,106
1745907394.2022882,106,0,0,693,693,0,107
1745907394.2540958,104,0,0,693,693,0,106
1745907394.30555,129,0,0,692,692,0,106
1745907394.3572109,121,0,0,691,691,0,107
1745907394.408494,112,0,0,692,692,0,107
1745907394.460128,101,0,0,691,691,0,107
1745907394.5118349,123,0,0,692,692,0,105
