timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907222.258859,105,670,313,0,0,23,0
1745907222.259243,116,657,349,0,0,16,0
1745907222.2595909,114,674,378,0,0,14,0
1745907222.2599418,136,684,379,0,0,7,0
1745907222.2602901,131,694,378,0,0,13,0
1745907222.2606552,109,724,399,0,0,25,0
1745907222.260997,96,725,400,0,0,54,0
1745907222.2613199,78,722,396,0,0,56,0
1745907222.2615921,93,692,373,0,0,65,0
1745907222.261795,82,682,372,0,0,65,0
1745907222.2619772,77,682,372,0,0,71,0
1745907222.262182,97,699,374,0,0,70,0
1745907222.2623858,123,724,383,0,0,73,0
1745907222.262592,115,733,374,0,0,69,0
1745907222.262797,108,731,341,0,0,72,0
1745907222.2630012,107,728,318,0,0,79,0
1745907222.263208,126,721,290,0,0,75,0
1745907222.263393,127,700,284,0,0,64,0
1745907222.263566,144,683,268,0,0,64,0
1745907222.293789,124,684,257,0,0,66,0
1745907222.345592,105,681,248,0,0,62,0
1745907222.396823,106,681,168,0,0,67,0
1745907222.448859,122,686,168,0,0,70,0
1745907222.500308,108,701,169,0,0,74,0
1745907222.5509079,82,695,171,0,0,67,0
1745907222.602344,83,691,168,0,0,69,0
1745907222.654156,94,687,167,0,0,80,0
1745907222.706037,86,683,166,0,0,84,0
1745907222.7570739,82,682,168,0,0,74,0
1745907222.808234,83,680,172,0,0,83,0
