timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907100.003084,110,880,0,898,898,0,0
1745907100.003327,105,883,0,898,898,0,0
1745907100.003565,104,884,0,898,898,0,0
1745907100.003867,112,885,0,898,898,0,0
1745907100.004104,88,886,0,898,898,0,0
1745907100.004349,135,886,0,898,898,0,0
1745907100.004586,111,886,0,898,898,0,0
1745907100.004821,133,886,0,898,898,0,0
1745907100.005036,134,886,0,898,898,0,0
1745907100.0052211,119,887,0,898,898,0,0
1745907100.005406,128,887,0,898,898,0,0
1745907100.0055912,151,888,0,899,899,0,0
1745907100.005776,114,888,0,899,899,0,0
1745907100.00596,106,889,0,899,899,0,0
1745907100.006144,128,889,0,899,899,0,0
1745907100.006328,134,888,0,899,899,0,0
1745907100.0065122,125,889,0,899,899,0,0
1745907100.006696,116,889,0,899,899,0,0
1745907100.006997,90,890,0,899,899,0,0
1745907100.043701,94,890,0,899,899,0,0
1745907100.0950751,88,890,0,899,899,0,0
1745907100.146807,85,890,0,899,899,0,0
1745907100.1984372,70,891,0,899,899,0,0
1745907100.250282,82,891,0,899,899,0,0
1745907100.301576,87,891,0,899,899,0,0
1745907100.354424,111,891,0,899,899,0,0
1745907100.404803,87,891,0,899,899,0,0
1745907100.456917,89,892,0,900,900,0,0
1745907100.50835,85,892,0,900,900,0,0
