timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907145.2826319,64,714,0,893,893,0,0
1745907145.2829561,72,714,0,894,894,0,0
1745907145.283267,98,713,0,894,894,0,0
1745907145.2835772,71,713,0,894,894,0,0
1745907145.283888,71,713,0,894,894,0,0
1745907145.2841978,83,713,0,894,894,0,0
1745907145.284506,90,713,0,894,894,0,0
1745907145.284817,86,714,0,894,894,0,0
1745907145.285055,77,714,0,894,894,0,0
1745907145.285281,64,714,0,894,894,0,0
1745907145.285506,62,714,0,894,894,0,0
1745907145.285732,68,714,0,894,894,0,0
1745907145.2859552,74,713,0,894,894,0,0
1745907145.2861812,69,713,0,894,894,0,0
1745907145.286418,65,713,0,894,894,0,0
1745907145.286648,58,712,0,895,895,0,0
1745907145.286873,56,708,0,895,895,0,0
1745907145.2870889,52,708,0,895,895,0,0
1745907145.287265,79,702,0,895,895,0,0
1745907145.3217459,60,703,0,895,895,0,0
1745907145.373437,86,702,0,895,895,0,0
1745907145.4268281,64,704,0,895,895,0,0
1745907145.476525,65,704,0,895,895,0,0
1745907145.5283048,54,704,0,894,894,0,0
1745907145.579773,78,702,0,894,894,0,0
1745907145.631262,78,702,0,894,894,0,0
1745907145.682846,64,704,0,894,894,0,0
1745907145.734308,70,709,0,894,894,0,0
1745907145.786079,70,710,0,894,894,0,0
