timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907290.23963,78,726,307,0,0,205,0
1745907290.2397618,77,726,304,0,0,204,0
1745907290.239889,81,725,304,0,0,205,0
1745907290.240015,79,725,303,0,0,205,0
1745907290.240142,90,724,302,0,0,205,0
1745907290.240268,74,723,302,0,0,206,0
1745907290.2404008,153,722,302,0,0,206,0
1745907290.2405329,170,721,301,0,0,206,0
1745907290.240663,173,720,301,0,0,207,0
1745907290.2407942,303,720,301,0,0,207,0
1745907290.240927,247,721,301,0,0,207,0
1745907290.241058,203,721,301,0,0,205,0
1745907290.241189,154,722,302,0,0,205,0
1745907290.24132,130,721,301,0,0,206,0
1745907290.241468,109,721,301,0,0,206,0
1745907290.241599,154,722,301,0,0,206,0
1745907290.241728,126,721,302,0,0,207,0
1745907290.2418401,127,719,302,0,0,208,0
1745907290.2419672,118,715,301,0,0,207,0
1745907290.279466,121,705,301,0,0,210,0
1745907290.331226,133,705,300,0,0,209,0
1745907290.381612,91,707,300,0,0,211,0
1745907290.4335308,65,708,300,0,0,212,0
1745907290.485185,83,715,300,0,0,211,0
1745907290.536737,71,717,301,0,0,210,0
1745907290.588232,64,718,300,0,0,208,0
1745907290.640048,68,721,301,0,0,208,0
1745907290.692519,106,721,300,0,0,207,0
1745907290.7430668,77,721,300,0,0,209,0
