timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907258.5363681,89,751,316,0,0,180,0
1745907258.5366971,84,750,315,0,0,181,0
1745907258.5370371,101,750,315,0,0,181,0
1745907258.537368,123,751,316,0,0,181,0
1745907258.537698,103,751,315,0,0,182,0
1745907258.538027,112,750,315,0,0,183,0
1745907258.538358,112,750,315,0,0,186,0
1745907258.5386848,115,749,315,0,0,185,0
1745907258.538999,97,748,314,0,0,186,0
1745907258.5393121,91,745,314,0,0,188,0
1745907258.539625,94,742,314,0,0,185,0
1745907258.539836,88,736,314,0,0,187,0
1745907258.54002,95,738,315,0,0,194,0
1745907258.540205,80,738,315,0,0,183,0
1745907258.540413,127,737,315,0,0,185,0
1745907258.540593,86,736,315,0,0,185,0
1745907258.5407722,88,736,315,0,0,183,0
1745907258.54095,97,736,315,0,0,184,0
1745907258.541128,91,738,315,0,0,183,0
1745907258.573727,71,740,315,0,0,183,0
1745907258.625354,88,739,315,0,0,185,0
1745907258.677205,71,739,315,0,0,184,0
1745907258.7299929,107,739,315,0,0,184,0
1745907258.780513,96,736,315,0,0,191,0
1745907258.83218,94,735,314,0,0,194,0
1745907258.8839061,84,735,313,0,0,191,0
1745907258.935223,82,736,312,0,0,184,0
1745907258.9870322,77,738,313,0,0,182,0
1745907259.038371,73,737,312,0,0,185,0
