timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907389.477348,23,0,0,696,696,0,106
1745907389.477686,33,0,0,697,697,0,104
1745907389.478004,25,0,0,703,703,0,105
1745907389.478327,24,0,0,704,704,0,105
1745907389.478646,34,0,0,704,704,0,105
1745907389.47899,28,0,0,705,705,0,104
1745907389.479306,22,0,0,705,705,0,105
1745907389.479624,23,0,0,705,705,0,105
1745907389.479935,27,0,0,701,701,0,106
1745907389.4802501,24,0,0,702,702,0,107
1745907389.480563,29,0,0,696,696,0,107
1745907389.480875,28,0,0,696,696,0,105
1745907389.481184,34,0,0,696,696,0,107
1745907389.4815009,28,0,0,696,696,0,106
1745907389.481812,30,0,0,696,696,0,106
1745907389.4821289,33,0,0,696,696,0,107
1745907389.482458,28,0,0,696,696,0,107
1745907389.482749,32,0,0,695,695,0,107
1745907389.482976,24,0,0,696,696,0,107
1745907389.514739,24,0,0,695,695,0,108
1745907389.5667,25,0,0,695,695,0,108
1745907389.61813,25,0,0,694,694,0,107
1745907389.669868,23,0,0,695,695,0,107
1745907389.7214808,24,0,0,694,694,0,107
1745907389.773025,23,0,0,694,694,0,107
1745907389.824639,20,0,0,694,694,0,107
1745907389.876024,19,0,0,694,694,0,107
1745907389.92753,22,0,0,693,693,0,107
1745907389.97932,17,0,0,690,690,0,106
