timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907469.7959402,36,0,0,0,0,0,0
1745907469.796105,31,0,0,0,0,0,0
1745907469.7962592,26,0,0,0,0,0,0
1745907469.796387,24,0,0,0,0,0,0
1745907469.796515,29,0,0,0,0,0,0
1745907469.7966368,31,0,0,0,0,0,0
1745907469.796757,31,0,0,0,0,0,0
1745907469.7968771,35,0,0,0,0,0,0
1745907469.796997,37,0,0,0,0,0,0
1745907469.797118,33,0,0,0,0,0,0
1745907469.7972538,32,0,0,0,0,0,0
1745907469.797375,29,0,0,0,0,0,0
1745907469.797497,26,0,0,0,0,0,0
1745907469.797618,21,0,0,0,0,0,0
1745907469.797738,17,0,0,0,0,0,0
1745907469.7978601,15,0,0,0,0,0,0
1745907469.7979798,13,0,0,0,0,0,0
1745907469.798101,14,0,0,0,0,0,0
1745907469.798222,13,0,0,0,0,0,0
1745907469.8211358,17,0,0,0,0,0,0
1745907469.872737,24,0,0,0,0,0,0
1745907469.923786,25,0,0,0,0,0,0
1745907469.975403,20,0,0,0,0,0,0
1745907470.026747,16,0,0,0,0,0,0
1745907470.078224,16,0,0,0,0,0,0
1745907470.129164,14,0,0,0,0,0,0
1745907470.1806378,16,0,0,0,0,0,0
1745907470.2318249,15,0,0,0,0,0,0
1745907470.283221,13,0,0,0,0,0,0
1745907470.334553,12,0,0,0,0,0,0
