timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907488.052039,16,0,0,0,0,0,0
1745907488.052145,17,0,0,0,0,0,0
1745907488.0522182,22,0,0,0,0,0,0
1745907488.052292,23,0,0,0,0,0,0
1745907488.0523598,24,0,0,0,0,0,0
1745907488.0524359,22,0,0,0,0,0,0
1745907488.05251,18,0,0,0,0,0,0
1745907488.052583,21,0,0,0,0,0,0
1745907488.052651,22,0,0,0,0,0,0
1745907488.05272,22,0,0,0,0,0,0
1745907488.0527868,17,0,0,0,0,0,0
1745907488.052863,14,0,0,0,0,0,0
1745907488.0529332,13,0,0,0,0,0,0
1745907488.053001,18,0,0,0,0,0,0
1745907488.053069,16,0,0,0,0,0,0
1745907488.053149,15,0,0,0,0,0,0
1745907488.053217,15,0,0,0,0,0,0
1745907488.053287,16,0,0,0,0,0,0
1745907488.053355,16,0,0,0,0,0,0
1745907488.079215,15,0,0,0,0,0,0
1745907488.1303658,13,0,0,0,0,0,0
1745907488.181865,13,0,0,0,0,0,0
1745907488.233435,12,0,0,0,0,0,0
1745907488.284626,13,0,0,0,0,0,0
1745907488.336087,14,0,0,0,0,0,0
1745907488.388044,13,0,0,0,0,0,0
1745907488.438588,18,0,0,0,0,0,0
1745907488.490279,19,0,0,0,0,0,0
1745907488.541662,18,0,0,0,0,0,0
1745907488.592513,22,0,0,0,0,0,0
