timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907421.187053,173,0,0,699,699,0,113
1745907421.187388,188,0,0,699,699,0,103
1745907421.187716,188,0,0,700,700,0,106
1745907421.188041,146,0,0,701,701,0,117
1745907421.188364,145,0,0,704,704,0,118
1745907421.188687,156,0,0,704,704,0,119
1745907421.189013,174,0,0,705,705,0,105
1745907421.189354,191,0,0,705,705,0,107
1745907421.1896188,183,0,0,705,705,0,100
1745907421.1898549,158,0,0,705,705,0,105
1745907421.190091,153,0,0,705,705,0,103
1745907421.1903691,165,0,0,705,705,0,90
1745907421.190624,179,0,0,703,703,0,61
1745907421.190877,136,0,0,701,701,0,93
1745907421.191104,152,0,0,702,702,0,80
1745907421.1913338,168,0,0,706,706,0,87
1745907421.191537,201,0,0,713,713,0,78
1745907421.191725,170,0,0,718,718,0,89
1745907421.191921,149,0,0,723,723,0,91
1745907421.229315,124,0,0,724,724,0,92
1745907421.2811599,150,0,0,724,724,0,88
1745907421.3323379,144,0,0,724,724,0,92
1745907421.384127,128,0,0,725,725,0,96
1745907421.435947,129,0,0,727,727,0,97
1745907421.487645,156,0,0,727,727,0,98
1745907421.5398579,156,0,0,727,727,0,100
1745907421.591864,117,0,0,727,727,0,100
1745907421.6435719,134,0,0,727,727,0,100
1745907421.69406,127,0,0,725,725,0,98
