timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907529.136909,18,0,0,0,0,0,0
1745907529.1371489,16,0,0,0,0,0,0
1745907529.137381,16,0,0,0,0,0,0
1745907529.137613,19,0,0,0,0,0,0
1745907529.1378508,21,0,0,0,0,0,0
1745907529.13808,20,0,0,0,0,0,0
1745907529.138321,17,0,0,0,0,0,0
1745907529.138567,16,0,0,0,0,0,0
1745907529.1388009,14,0,0,0,0,0,0
1745907529.139044,14,0,0,0,0,0,0
1745907529.139298,13,0,0,0,0,0,0
1745907529.1395452,14,0,0,0,0,0,0
1745907529.139772,14,0,0,0,0,0,0
1745907529.1400268,17,0,0,0,0,0,0
1745907529.1402822,21,0,0,0,0,0,0
1745907529.140531,17,0,0,0,0,0,0
1745907529.14076,16,0,0,0,0,0,0
1745907529.141008,16,0,0,0,0,0,0
1745907529.141258,17,0,0,0,0,0,0
1745907529.165317,17,0,0,0,0,0,0
1745907529.216547,18,0,0,0,0,0,0
1745907529.26791,16,0,0,0,0,0,0
1745907529.319177,13,0,0,0,0,0,0
1745907529.370534,13,0,0,0,0,0,0
1745907529.421959,13,0,0,0,0,0,0
1745907529.473403,12,0,0,0,0,0,0
1745907529.5244532,12,0,0,0,0,0,0
1745907529.575953,13,0,0,0,0,0,0
1745907529.6273,16,0,0,0,0,0,0
1745907529.678422,18,0,0,0,0,0,0
