timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745906884.3947961,141,0,0,0,0,202,188
1745906884.395031,163,0,0,0,0,195,188
1745906884.3952582,123,0,0,0,0,186,193
1745906884.3954859,176,0,0,0,0,185,198
1745906884.3958,124,0,0,0,0,181,175
1745906884.396034,112,0,0,0,0,182,155
1745906884.396265,160,0,0,0,0,180,159
1745906884.3964958,120,0,0,0,0,183,173
1745906884.3967261,131,0,0,0,0,175,177
1745906884.3969548,124,0,0,0,0,161,179
1745906884.397183,129,0,0,0,0,158,183
1745906884.397425,131,0,0,0,0,164,189
1745906884.397652,106,0,0,0,0,159,183
1745906884.397877,120,0,0,0,0,136,188
1745906884.398101,157,0,0,0,0,148,190
1745906884.398325,128,0,0,0,0,160,186
1745906884.3985522,174,0,0,0,0,166,189
1745906884.398777,135,0,0,0,0,166,192
1745906884.399018,136,0,0,0,0,166,184
1745906884.432944,149,0,0,0,0,167,187
1745906884.484879,177,0,0,0,0,167,186
1745906884.5361018,183,0,0,0,0,168,189
1745906884.5881321,197,0,0,0,0,172,189
1745906884.641215,154,0,0,0,0,178,187
1745906884.69116,113,0,0,0,0,180,185
1745906884.742753,143,0,0,0,0,181,186
1745906884.794471,117,0,0,0,0,180,187
1745906884.8458931,122,0,0,0,0,182,194
1745906884.897316,122,0,0,0,0,180,193
