timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907158.8592472,281,783,0,896,896,0,0
1745907158.859392,266,779,0,896,896,0,0
1745907158.859523,270,776,0,895,895,0,0
1745907158.859654,199,771,0,895,895,0,0
1745907158.8597848,183,768,0,895,895,0,0
1745907158.859915,163,766,0,894,894,0,0
1745907158.860043,149,764,0,895,895,0,0
1745907158.860171,172,762,0,895,895,0,0
1745907158.860299,164,762,0,895,895,0,0
1745907158.860427,181,754,0,894,894,0,0
1745907158.860557,198,747,0,895,895,0,0
1745907158.860685,189,746,0,894,894,0,0
1745907158.8608158,172,745,0,894,894,0,0
1745907158.860946,166,736,0,894,894,0,0
1745907158.861077,131,735,0,894,894,0,0
1745907158.861206,138,734,0,894,894,0,0
1745907158.861334,148,734,0,894,894,0,0
1745907158.861462,149,733,0,894,894,0,0
1745907158.861589,193,734,0,894,894,0,0
1745907158.901629,178,733,0,894,894,0,0
1745907158.953401,148,729,0,894,894,0,0
1745907159.0050402,134,721,0,893,893,0,0
1745907159.056799,131,717,0,893,893,0,0
1745907159.108137,119,713,0,893,893,0,0
1745907159.159821,140,718,0,892,892,0,0
1745907159.211693,137,719,0,892,892,0,0
1745907159.263424,126,721,0,893,893,0,0
1745907159.315326,163,721,0,893,893,0,0
1745907159.3670132,116,722,0,893,893,0,0
