timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907226.835627,114,705,251,0,0,90,0
1745907226.835958,224,713,239,0,0,90,0
1745907226.836281,147,711,241,0,0,90,0
1745907226.8366,147,715,238,0,0,84,0
1745907226.836926,118,714,241,0,0,80,0
1745907226.837247,122,715,238,0,0,76,0
1745907226.837567,147,719,240,0,0,81,0
1745907226.837814,170,718,250,0,0,81,0
1745907226.8380458,182,718,248,0,0,82,0
1745907226.8382778,190,716,253,0,0,92,0
1745907226.8386,220,714,252,0,0,92,0
1745907226.8388412,187,714,258,0,0,93,0
1745907226.839081,157,717,257,0,0,96,0
1745907226.839316,155,720,252,0,0,96,0
1745907226.839539,138,723,242,0,0,98,0
1745907226.839723,134,725,241,0,0,96,0
1745907226.839935,112,720,240,0,0,96,0
1745907226.840159,110,719,222,0,0,93,0
1745907226.840353,99,717,169,0,0,94,0
1745907226.874032,100,718,173,0,0,92,0
1745907226.925923,152,720,229,0,0,94,0
1745907226.9775202,148,714,171,0,0,88,0
1745907227.0294342,122,698,169,0,0,84,0
1745907227.080887,131,701,176,0,0,88,0
1745907227.1323898,114,702,175,0,0,92,0
1745907227.184009,132,696,169,0,0,92,0
1745907227.235241,113,694,169,0,0,87,0
1745907227.2873359,129,710,171,0,0,85,0
1745907227.338861,111,703,179,0,0,86,0
