timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745906955.993737,48,0,0,0,0,109,303
1745906955.993887,48,0,0,0,0,102,291
1745906955.9940338,48,0,0,0,0,102,296
1745906955.9941702,53,0,0,0,0,116,288
1745906955.994306,62,0,0,0,0,145,294
1745906955.9944499,57,0,0,0,0,154,306
1745906955.9945972,58,0,0,0,0,162,301
1745906955.9947321,65,0,0,0,0,161,290
1745906955.994994,66,0,0,0,0,169,281
1745906955.9951391,62,0,0,0,0,177,296
1745906955.9952772,68,0,0,0,0,175,298
1745906955.9954271,75,0,0,0,0,178,305
1745906955.995562,77,0,0,0,0,170,301
1745906955.995713,64,0,0,0,0,162,296
1745906955.9958558,73,0,0,0,0,156,310
1745906955.995991,62,0,0,0,0,158,304
1745906955.996154,66,0,0,0,0,156,303
1745906955.996289,78,0,0,0,0,159,299
1745906955.996435,94,0,0,0,0,159,295
1745906956.0289888,88,0,0,0,0,157,299
1745906956.080446,70,0,0,0,0,152,300
1745906956.131716,84,0,0,0,0,149,302
1745906956.1831198,67,0,0,0,0,152,297
1745906956.234646,82,0,0,0,0,151,295
1745906956.28628,74,0,0,0,0,148,301
1745906956.3377862,73,0,0,0,0,148,306
1745906956.389195,68,0,0,0,0,141,304
1745906956.440671,66,0,0,0,0,146,305
1745906956.492297,57,0,0,0,0,150,304
1745906956.544022,69,0,0,0,0,149,307
