timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907510.871134,13,0,0,0,0,0,0
1745907510.8714209,13,0,0,0,0,0,0
1745907510.8716521,12,0,0,0,0,0,0
1745907510.8718998,17,0,0,0,0,0,0
1745907510.872156,16,0,0,0,0,0,0
1745907510.8724108,18,0,0,0,0,0,0
1745907510.8726678,19,0,0,0,0,0,0
1745907510.872899,16,0,0,0,0,0,0
1745907510.8731441,17,0,0,0,0,0,0
1745907510.873373,18,0,0,0,0,0,0
1745907510.8736231,15,0,0,0,0,0,0
1745907510.873875,13,0,0,0,0,0,0
1745907510.874131,14,0,0,0,0,0,0
1745907510.8743622,13,0,0,0,0,0,0
1745907510.874594,12,0,0,0,0,0,0
1745907510.874839,14,0,0,0,0,0,0
1745907510.875108,13,0,0,0,0,0,0
1745907510.875357,13,0,0,0,0,0,0
1745907510.8755882,15,0,0,0,0,0,0
1745907510.899724,16,0,0,0,0,0,0
1745907510.951196,14,0,0,0,0,0,0
1745907511.0022988,14,0,0,0,0,0,0
1745907511.0538151,17,0,0,0,0,0,0
1745907511.1052108,19,0,0,0,0,0,0
1745907511.1565812,20,0,0,0,0,0,0
1745907511.2078981,22,0,0,0,0,0,0
1745907511.258844,18,0,0,0,0,0,0
1745907511.310338,16,0,0,0,0,0,0
1745907511.361778,16,0,0,0,0,0,0
1745907511.412699,19,0,0,0,0,0,0
