timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745906911.593483,101,0,0,0,0,297,242
1745906911.593654,100,0,0,0,0,297,243
1745906911.593801,135,0,0,0,0,298,244
1745906911.593947,148,0,0,0,0,299,245
1745906911.594093,113,0,0,0,0,299,245
1745906911.59424,156,0,0,0,0,299,247
1745906911.5943859,111,0,0,0,0,299,244
1745906911.5945332,122,0,0,0,0,298,245
1745906911.59468,139,0,0,0,0,298,244
1745906911.594826,100,0,0,0,0,297,245
1745906911.594972,151,0,0,0,0,295,246
1745906911.5951161,122,0,0,0,0,291,245
1745906911.5952609,115,0,0,0,0,293,248
1745906911.595405,117,0,0,0,0,293,248
1745906911.5955489,111,0,0,0,0,293,250
1745906911.595693,123,0,0,0,0,292,248
1745906911.5958369,118,0,0,0,0,290,249
1745906911.595983,125,0,0,0,0,291,248
1745906911.596139,135,0,0,0,0,291,247
1745906911.630393,145,0,0,0,0,291,251
1745906911.681675,131,0,0,0,0,292,253
1745906911.7334242,111,0,0,0,0,292,250
1745906911.784961,110,0,0,0,0,292,248
1745906911.836436,118,0,0,0,0,292,247
1745906911.888329,150,0,0,0,0,292,251
1745906911.9397252,134,0,0,0,0,291,251
1745906911.99044,91,0,0,0,0,290,254
1745906912.042824,124,0,0,0,0,289,252
1745906912.09334,97,0,0,0,0,285,248
