timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907140.75614,76,652,0,915,915,0,0
1745907140.756236,84,652,0,915,915,0,0
1745907140.756329,97,659,0,915,915,0,0
1745907140.756421,83,666,0,915,915,0,0
1745907140.756512,65,672,0,915,915,0,0
1745907140.756604,68,669,0,915,915,0,0
1745907140.756695,68,667,0,915,915,0,0
1745907140.756787,85,668,0,915,915,0,0
1745907140.756879,83,666,0,915,915,0,0
1745907140.7569711,69,661,0,915,915,0,0
1745907140.757063,87,672,0,915,915,0,0
1745907140.757154,74,686,0,914,914,0,0
1745907140.757246,73,686,0,913,913,0,0
1745907140.7573361,67,698,0,909,909,0,0
1745907140.757428,88,711,0,894,894,0,0
1745907140.75752,63,727,0,885,885,0,0
1745907140.757611,87,736,0,890,890,0,0
1745907140.7577019,97,727,0,892,892,0,0
1745907140.757793,85,712,0,892,892,0,0
1745907140.797322,64,709,0,892,892,0,0
1745907140.848753,70,713,0,891,891,0,0
1745907140.9005818,65,713,0,887,887,0,0
1745907140.951893,68,702,0,886,886,0,0
1745907141.003466,87,678,0,885,885,0,0
1745907141.054903,58,666,0,884,884,0,0
1745907141.106702,69,675,0,884,884,0,0
1745907141.158203,60,695,0,882,882,0,0
1745907141.2098198,83,703,0,885,885,0,0
1745907141.2614279,80,705,0,886,886,0,0
