timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745906897.968351,130,0,0,0,0,352,267
1745906897.968674,97,0,0,0,0,353,267
1745906897.969048,107,0,0,0,0,352,268
1745906897.969363,125,0,0,0,0,346,268
1745906897.9696908,99,0,0,0,0,342,268
1745906897.969922,97,0,0,0,0,342,268
1745906897.970168,133,0,0,0,0,341,268
1745906897.970387,150,0,0,0,0,342,267
1745906897.970617,151,0,0,0,0,342,269
1745906897.970876,144,0,0,0,0,342,269
1745906897.971104,165,0,0,0,0,341,269
1745906897.971327,215,0,0,0,0,342,270
1745906897.971566,170,0,0,0,0,338,269
1745906897.971852,152,0,0,0,0,335,269
1745906897.972042,154,0,0,0,0,339,268
1745906897.9722319,111,0,0,0,0,340,266
1745906897.972404,124,0,0,0,0,340,265
1745906897.972585,107,0,0,0,0,339,265
1745906897.9727628,107,0,0,0,0,338,263
1745906898.0028749,110,0,0,0,0,336,264
1745906898.054257,115,0,0,0,0,335,262
1745906898.106078,117,0,0,0,0,330,261
1745906898.1579578,116,0,0,0,0,332,263
1745906898.209513,129,0,0,0,0,332,265
1745906898.260983,120,0,0,0,0,333,264
1745906898.312392,129,0,0,0,0,332,265
1745906898.3638499,138,0,0,0,0,332,266
1745906898.415274,120,0,0,0,0,330,267
1745906898.467139,134,0,0,0,0,329,265
1745906898.51839,147,0,0,0,0,328,265
