timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907104.532183,144,891,0,901,901,0,0
1745907104.532542,151,889,0,901,901,0,0
1745907104.53283,119,891,0,902,902,0,0
1745907104.5330932,109,892,0,903,903,0,0
1745907104.53335,126,891,0,903,903,0,0
1745907104.5336242,132,891,0,903,903,0,0
1745907104.5338821,112,891,0,904,904,0,0
1745907104.534135,102,891,0,902,902,0,0
1745907104.534376,117,892,0,902,902,0,0
1745907104.5346088,130,892,0,902,902,0,0
1745907104.534846,106,893,0,902,902,0,0
1745907104.535109,113,894,0,902,902,0,0
1745907104.535365,135,895,0,901,901,0,0
1745907104.535616,113,895,0,901,901,0,0
1745907104.535876,155,895,0,902,902,0,0
1745907104.5362391,174,895,0,901,901,0,0
1745907104.536449,119,897,0,901,901,0,0
1745907104.536653,100,896,0,902,902,0,0
1745907104.536855,112,897,0,902,902,0,0
1745907104.5733702,124,898,0,901,901,0,0
1745907104.6250932,117,898,0,902,902,0,0
1745907104.675808,86,897,0,902,902,0,0
1745907104.728402,121,897,0,902,902,0,0
1745907104.780045,108,896,0,902,902,0,0
1745907104.8318121,104,896,0,902,902,0,0
1745907104.883538,115,896,0,903,903,0,0
1745907104.933911,95,895,0,903,903,0,0
1745907104.985451,93,895,0,903,903,0,0
1745907105.038306,110,895,0,903,903,0,0
