timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907272.11993,56,541,499,0,0,140,0
1745907272.120167,69,535,500,0,0,153,0
1745907272.120398,93,513,503,0,0,159,0
1745907272.1206279,90,520,525,0,0,164,0
1745907272.1208682,103,493,534,0,0,178,0
1745907272.1211069,103,481,538,0,0,179,0
1745907272.121346,112,468,540,0,0,178,0
1745907272.1215732,85,481,538,0,0,188,0
1745907272.121805,97,518,527,0,0,199,0
1745907272.1220322,84,548,512,0,0,199,0
1745907272.122258,85,563,462,0,0,189,0
1745907272.122506,82,598,439,0,0,194,0
1745907272.122733,85,647,419,0,0,199,0
1745907272.1229608,82,679,408,0,0,192,0
1745907272.123189,69,693,376,0,0,191,0
1745907272.123415,85,704,358,0,0,189,0
1745907272.123599,72,712,310,0,0,179,0
1745907272.123777,76,726,308,0,0,165,0
1745907272.1239538,68,738,310,0,0,173,0
1745907272.1602519,95,746,307,0,0,167,0
1745907272.2117682,78,751,303,0,0,183,0
1745907272.263253,77,752,294,0,0,181,0
1745907272.314971,85,754,287,0,0,173,0
1745907272.3666391,81,757,284,0,0,168,0
1745907272.418284,71,758,283,0,0,156,0
1745907272.470161,74,758,281,0,0,153,0
1745907272.521507,73,763,280,0,0,150,0
1745907272.573322,72,760,277,0,0,139,0
1745907272.624753,73,761,236,0,0,121,0
