timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907538.269175,15,0,0,0,0,0,0
1745907538.2694242,16,0,0,0,0,0,0
1745907538.269672,19,0,0,0,0,0,0
1745907538.269907,20,0,0,0,0,0,0
1745907538.27016,24,0,0,0,0,0,0
1745907538.2704058,24,0,0,0,0,0,0
1745907538.270656,19,0,0,0,0,0,0
1745907538.2709062,22,0,0,0,0,0,0
1745907538.27114,22,0,0,0,0,0,0
1745907538.27137,23,0,0,0,0,0,0
1745907538.271619,27,0,0,0,0,0,0
1745907538.271869,38,0,0,0,0,0,0
1745907538.272119,44,0,0,0,0,0,0
1745907538.272307,44,0,0,0,0,0,0
1745907538.272418,39,0,0,0,0,0,0
1745907538.2725272,35,0,0,0,0,0,0
1745907538.272636,31,0,0,0,0,0,0
1745907538.272744,29,0,0,0,0,0,0
1745907538.272852,29,0,0,0,0,0,0
1745907538.2965498,30,0,0,0,0,0,0
1745907538.347896,30,0,0,0,0,0,0
1745907538.3992162,31,0,0,0,0,0,0
1745907538.450909,27,0,0,0,0,0,0
1745907538.5024362,33,0,0,0,0,0,0
1745907538.5538392,33,0,0,0,0,0,0
1745907538.6046689,45,0,0,0,0,0,0
1745907538.6562219,49,0,0,0,0,0,0
1745907538.707415,53,0,0,0,0,0,0
1745907538.758805,51,0,0,0,0,0,0
1745907538.8097348,51,0,0,0,0,0,0
