timestamp,emg,front_left_sensor_1,front_left_sensor_2,front_right_sensor_1,front_right_sensor_2,back_left_sensor,back_right_sensor
1745907353.2631192,25,0,0,727,727,0,112
1745907353.263478,25,0,0,729,729,0,105
1745907353.263926,23,0,0,729,729,0,103
1745907353.264259,21,0,0,729,729,0,111
1745907353.2647119,23,0,0,729,729,0,106
1745907353.265296,23,0,0,729,729,0,99
1745907353.265661,20,0,0,724,724,0,97
1745907353.266004,21,0,0,724,724,0,99
1745907353.266259,46,0,0,730,730,0,106
1745907353.266486,62,0,0,732,732,0,121
1745907353.266724,76,0,0,733,733,0,118
1745907353.2669492,78,0,0,734,734,0,123
1745907353.267183,119,0,0,734,734,0,115
1745907353.267434,104,0,0,734,734,0,118
1745907353.2676852,82,0,0,734,734,0,123
1745907353.268002,64,0,0,734,734,0,117
1745907353.268179,55,0,0,733,733,0,99
1745907353.26832,80,0,0,732,732,0,85
1745907353.2684622,64,0,0,731,731,0,88
1745907353.300575,47,0,0,727,727,0,75
1745907353.352004,41,0,0,731,731,0,75
1745907353.4032772,49,0,0,732,732,0,74
1745907353.4554949,40,0,0,733,733,0,69
1745907353.506879,42,0,0,730,730,0,57
1745907353.558389,37,0,0,727,727,0,52
1745907353.609578,55,0,0,733,733,0,53
1745907353.6615171,52,0,0,734,734,0,66
1745907353.71316,46,0,0,737,737,0,88
1745907353.764467,39,0,0,739,739,0,74
